ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWG,0.1262,0.257,0.2178,0.2598,0.1392,0.00092
EWL,0.0924,0.2726,0.2666,0.2832,0.0852,0.0124
EWQ,0.1416,0.251,0.2036,0.2558,0.148,0.0
IEUS,0.1436,0.246,0.2008,0.257,0.1526,0.0
EWJ,0.1352,0.2528,0.2118,0.254,0.1462,0.00619
EWT,0.2208,0.204,0.1458,0.2098,0.2196,0.0
MCHI,0.2638,0.1662,0.1216,0.1742,0.2742,0.0
INDA,0.1722,0.2338,0.1806,0.2316,0.1818,0.01278
EWY,0.2132,0.2072,0.1562,0.2094,0.214,0.0
EWA,0.1654,0.2354,0.19,0.2444,0.1648,0.0
EWH,0.1136,0.274,0.229,0.2604,0.123,0.02378
EWZ,0.3024,0.1456,0.1046,0.1548,0.2926,0.0
EWC,0.1422,0.2624,0.1972,0.258,0.1402,0.01002
IEMG,0.1512,0.2486,0.1926,0.2432,0.1644,0.0075
LQD,0.0032,0.2464,0.5126,0.2342,0.0036,0.05737
HYG,0.0,0.149,0.7118,0.1392,0.0,0.06806
SHY,0.0,0.0,1.0,0.0,0.0,0.08911
IEF,0.001,0.2182,0.5686,0.2112,0.001,0.06627
TLT,0.1136,0.2808,0.2348,0.2562,0.1146,0.03114
SEGA.L,0.252,0.185,0.1346,0.184,0.2444,0.04368
IEAA.L,0.0,0.021,0.9538,0.0252,0.0,0.08274
HIGH.L,0.0,0.0778,0.8306,0.0916,0.0,0.07852
JPEA.L,0.0012,0.2234,0.528,0.2452,0.0022,0.06279
IAU,0.44,0.0412,0.0312,0.0454,0.4422,0.0
SLV,0.2318,0.2018,0.1398,0.1966,0.23,0.0
GSG,0.1944,0.218,0.168,0.221,0.1986,0.00882
REET,0.116,0.2744,0.2314,0.2616,0.1166,0.00868
ICLN,0.2626,0.1752,0.1214,0.1822,0.2586,0.0
IXN,0.19,0.2256,0.1728,0.2222,0.1894,0.0
IGF,0.08,0.2838,0.2672,0.2878,0.0812,0.01631
IUVL.L,0.1666,0.245,0.1858,0.2196,0.183,0.00726
IUMO.L,0.2322,0.194,0.1442,0.2038,0.2258,0.0
SPMV.L,0.0858,0.281,0.2512,0.2858,0.0962,0.02603
IEVL.L,0.1374,0.2538,0.2024,0.2512,0.1552,0.01839
IEFM.L,0.4916,0.003,0.0034,0.0034,0.4986,0.0
MVEU.L,0.0644,0.291,0.289,0.2874,0.0682,0.03211
XLK,0.1926,0.2286,0.1706,0.2166,0.1916,0.0
XLF,0.1792,0.232,0.1806,0.2302,0.178,0.00067
XLV,0.0808,0.2838,0.2774,0.279,0.079,0.02163
XLE,0.2714,0.1722,0.1188,0.1628,0.2748,0.0
XLY,0.1914,0.2244,0.177,0.2144,0.1928,0.0068
XLI,0.1292,0.262,0.223,0.2594,0.1264,0.00357
XLC,0.1608,0.2472,0.1928,0.2404,0.1588,0.00609
XLU,0.1262,0.2652,0.2132,0.2706,0.1248,0.00625
XLP,0.0624,0.2982,0.2886,0.2894,0.0614,0.02643
XLB,0.1484,0.2412,0.2112,0.251,0.1482,0.0
VXX,0.4056,0.0652,0.0434,0.0612,0.4246,0.01245
