ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
GSG,0.2076,0.209,0.1624,0.208,0.213,0.00573
REET,0.1394,0.2456,0.2328,0.2446,0.1376,0.01042
ICLN,0.244,0.1892,0.1454,0.1744,0.247,0.00422
IXN,0.2154,0.1998,0.1664,0.2002,0.2182,0.00551
IGF,0.1064,0.2518,0.2744,0.2672,0.1002,0.0139
IUVL.L,0.1942,0.2164,0.188,0.2102,0.1912,0.00671
IUMO.L,0.2284,0.1934,0.17,0.1872,0.221,0.00489
SPMV.L,0.1486,0.2408,0.2234,0.248,0.1392,0.00986
IEVL.L,0.1846,0.232,0.1862,0.2074,0.1898,0.00754
IEFM.L,0.3028,0.1432,0.1132,0.1308,0.31,0.00234
MVEU.L,0.1262,0.2534,0.2336,0.2552,0.1316,0.01109
XLK,0.213,0.199,0.162,0.2018,0.2242,0.00521
XLF,0.1612,0.2314,0.1978,0.2506,0.159,0.00874
XLV,0.1322,0.2428,0.2316,0.2442,0.1492,0.01046
XLE,0.2062,0.1976,0.1782,0.2024,0.2156,0.00559
XLY,0.202,0.2076,0.1788,0.2054,0.2062,0.00604
XLI,0.1748,0.2228,0.2046,0.2306,0.1672,0.00824
XLC,0.1852,0.21,0.2088,0.2242,0.1718,0.00771
XLU,0.1452,0.245,0.2222,0.2438,0.1438,0.00997
XLP,0.1422,0.2354,0.224,0.2528,0.1456,0.00999
XLB,0.1832,0.2224,0.1902,0.2176,0.1866,0.00752
VXX,0.2952,0.146,0.1112,0.146,0.3016,0.00253
