ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWU,0.1118,0.2654,0.2388,0.2754,0.1086,0.0
EWG,0.1192,0.2642,0.228,0.2742,0.1144,0.0
EWL,0.0944,0.2678,0.268,0.2826,0.0872,0.0
EWQ,0.1402,0.2556,0.2112,0.2526,0.1404,0.0
IEUS,0.1436,0.2584,0.2002,0.2546,0.1432,0.0
EWJ,0.1278,0.2546,0.2252,0.2656,0.1268,0.0
EWT,0.1946,0.2176,0.1742,0.2342,0.1794,0.0
MCHI,0.2598,0.1826,0.132,0.1714,0.2542,0.0
INDA,0.1988,0.2168,0.18,0.2108,0.1936,0.0
EWY,0.2264,0.204,0.153,0.1978,0.2188,0.0
EWA,0.173,0.233,0.1792,0.245,0.1698,0.0
EWH,0.1154,0.2636,0.2454,0.2608,0.1148,0.01243
EWZ,0.2796,0.157,0.116,0.1602,0.2872,0.0
EWC,0.1542,0.2426,0.2014,0.2536,0.1482,0.0
IEMG,0.158,0.244,0.204,0.2458,0.1482,0.0
LQD,0.0018,0.252,0.5122,0.23,0.004,0.0
HYG,0.0,0.1562,0.698,0.1458,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.0108
IEF,0.0008,0.2286,0.5586,0.2102,0.0018,0.0
TLT,0.1156,0.2752,0.2398,0.259,0.1104,0.0
SEGA.L,0.3338,0.1222,0.0858,0.1268,0.3314,0.49658
IEAA.L,0.0,0.0274,0.948,0.0246,0.0,0.01591
HIGH.L,0.0,0.1304,0.7526,0.117,0.0,0.01132
JPEA.L,0.0036,0.2634,0.4824,0.2474,0.0032,0.0
IAU,0.4018,0.0776,0.0536,0.0784,0.3886,0.0139
SLV,0.207,0.2116,0.16,0.208,0.2134,0.0
GSG,0.179,0.232,0.1732,0.2318,0.184,0.00584
REET,0.1148,0.2728,0.2324,0.2784,0.1016,0.0
ICLN,0.27,0.1702,0.1276,0.17,0.2622,0.0
IXN,0.2134,0.2034,0.1662,0.213,0.204,0.0
IGF,0.0678,0.2938,0.2854,0.2838,0.0692,0.0
IUVL.L,0.2012,0.2284,0.1664,0.207,0.197,0.0
IUMO.L,0.2494,0.1918,0.1268,0.1836,0.2484,0.0
SPMV.L,0.1258,0.2644,0.2324,0.255,0.1224,0.0
IEVL.L,0.1642,0.2398,0.1954,0.244,0.1566,0.0
IEFM.L,0.488,0.0056,0.003,0.0052,0.4982,0.0417
MVEU.L,0.0882,0.2782,0.2632,0.2864,0.084,0.0
XLK,0.2176,0.2076,0.1534,0.2122,0.2092,0.0
XLF,0.1712,0.2382,0.1916,0.22,0.179,0.0
XLV,0.082,0.28,0.2674,0.2816,0.089,0.0
XLE,0.2564,0.1802,0.1256,0.176,0.2618,0.0
XLY,0.2222,0.2028,0.1576,0.2034,0.214,0.0
XLI,0.12,0.2652,0.2302,0.2566,0.128,0.0
XLC,0.1748,0.2378,0.1816,0.2326,0.1732,0.0
XLU,0.119,0.2614,0.236,0.2658,0.1178,0.0
XLP,0.0636,0.2914,0.2868,0.2874,0.0708,0.0
XLB,0.132,0.2628,0.2056,0.2554,0.1442,0.0
VXX,0.4096,0.0644,0.0446,0.0648,0.4166,0.07161
