ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
FTV,0.1884,0.2244,0.182,0.2258,0.1794,0.00281
GOOG,0.2684,0.1722,0.1122,0.18,0.2672,0.00427
GPC,0.2012,0.215,0.1652,0.2156,0.203,0.00637
HIG,0.198,0.2134,0.1728,0.2206,0.1952,0.00826
HST,0.2888,0.1656,0.1064,0.154,0.2852,0.00126
JPM,0.2344,0.1854,0.1422,0.1988,0.2392,0.00464
KR,0.3144,0.1442,0.098,0.14,0.3034,0.00606
OGN,0.2962,0.1484,0.1092,0.1536,0.2926,-0.00762
PG,0.1304,0.2542,0.2214,0.2608,0.1332,0.01134
PPL,0.0746,0.2844,0.2878,0.2864,0.0668,0.01919
PRU,0.2278,0.1842,0.1406,0.2062,0.2412,0.00635
PYPL,0.3984,0.0702,0.045,0.0786,0.4078,-0.00526
RE,0.2,0.2146,0.1568,0.2176,0.211,0.00226
ROL,0.2858,0.1672,0.1142,0.1574,0.2754,-0.00141
ROST,0.2766,0.167,0.1192,0.1656,0.2716,-0.00948
UNH,0.1856,0.2162,0.1716,0.237,0.1896,0.00915
URI,0.3096,0.1368,0.104,0.1422,0.3074,-0.00358
V,0.2918,0.1548,0.1034,0.1564,0.2936,0.00184
VRSK,0.217,0.2004,0.1628,0.21,0.2098,0.00276
WRK,0.2758,0.1694,0.1122,0.1672,0.2754,-0.00254
XOM,0.269,0.1706,0.121,0.1584,0.281,0.0111
IVV,0.1252,0.2548,0.2222,0.2796,0.1182,0.01091
IWM,0.222,0.2028,0.1542,0.199,0.222,0.00239
EWU,0.1054,0.2696,0.2444,0.264,0.1166,0.01397
EWG,0.11,0.2666,0.2406,0.2678,0.115,0.00441
EWL,0.094,0.2736,0.2576,0.286,0.0888,0.00714
EWQ,0.1312,0.2592,0.2102,0.259,0.1404,0.00464
IEUS,0.1416,0.2546,0.2074,0.2454,0.151,0.00329
EWJ,0.117,0.263,0.2268,0.2698,0.1234,0.00891
EWT,0.1802,0.2278,0.1712,0.2362,0.1846,0.00632
MCHI,0.2568,0.1852,0.1244,0.1736,0.26,0.01016
INDA,0.1796,0.2272,0.1696,0.2186,0.205,0.00955
EWY,0.221,0.2024,0.1524,0.2012,0.223,-0.00576
EWA,0.1664,0.2412,0.1822,0.2396,0.1706,0.00475
EWH,0.1136,0.2556,0.237,0.275,0.1188,0.01591
EWZ,0.2834,0.1546,0.1156,0.1632,0.2832,-0.00685
EWC,0.1518,0.2386,0.2116,0.253,0.145,0.00691
IEMG,0.151,0.2464,0.202,0.2422,0.1584,0.00895
LQD,0.0026,0.2668,0.51,0.2184,0.0022,0.03454
HYG,0.0,0.1668,0.688,0.1452,0.0,0.03946
SHY,0.0,0.0,0.9998,0.0002,0.0,0.04899
IEF,0.0012,0.2414,0.5594,0.197,0.001,0.0399
TLT,0.124,0.2778,0.241,0.2578,0.0994,0.02718
SEGA.L,0.328,0.1326,0.0862,0.131,0.3222,0.03234
IEAA.L,0.0,0.034,0.9418,0.0242,0.0,0.0471
HIGH.L,0.0,0.1308,0.7548,0.1144,0.0,0.04197
JPEA.L,0.005,0.2638,0.4826,0.2438,0.0048,0.03283
IAU,0.3932,0.0764,0.05,0.0724,0.408,0.00053
SLV,0.2102,0.2132,0.1588,0.2142,0.2036,0.00325
GSG,0.1864,0.224,0.1766,0.224,0.189,0.01416
REET,0.1096,0.2764,0.2434,0.2586,0.112,0.00752
ICLN,0.2778,0.1696,0.1258,0.1638,0.263,0.00316
IXN,0.2074,0.2014,0.1594,0.2228,0.209,0.00308
IGF,0.0664,0.282,0.303,0.2868,0.0618,0.01042
IUVL.L,0.2022,0.2178,0.1632,0.2196,0.1972,0.00669
IUMO.L,0.2486,0.1784,0.1334,0.1842,0.2554,0.00133
SPMV.L,0.1258,0.2696,0.2268,0.2564,0.1214,0.01293
IEVL.L,0.1548,0.2472,0.1886,0.2404,0.169,0.01191
IEFM.L,0.4846,0.0052,0.0034,0.0058,0.501,-1e-05
MVEU.L,0.091,0.2762,0.2656,0.286,0.0812,0.02039
XLK,0.216,0.1932,0.1602,0.2096,0.221,0.00458
XLF,0.1766,0.22,0.1864,0.2378,0.1792,0.00929
XLV,0.088,0.2832,0.2566,0.2922,0.08,0.01474
XLE,0.2588,0.1768,0.1198,0.1732,0.2714,0.00739
XLY,0.2164,0.2004,0.1586,0.2088,0.2158,0.00939
XLI,0.1264,0.259,0.2262,0.2674,0.121,0.00831
XLC,0.182,0.2262,0.1874,0.2306,0.1738,0.00845
XLU,0.1184,0.2722,0.2354,0.27,0.104,0.00772
XLP,0.0644,0.2904,0.296,0.2896,0.0596,0.0139
XLB,0.1372,0.2518,0.211,0.2606,0.1394,0.00189
VXX,0.4174,0.0644,0.0428,0.0684,0.407,0.02974
