ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWT,0.2266,0.1976,0.1534,0.2046,0.2178,0.00907
MCHI,0.2666,0.1794,0.1172,0.1788,0.258,0.00689
INDA,0.1708,0.2334,0.186,0.246,0.1638,0.01135
EWY,0.2152,0.2032,0.1556,0.2086,0.2174,0.00926
EWA,0.165,0.236,0.19,0.2336,0.1754,0.01137
EWH,0.1298,0.265,0.2066,0.2598,0.1388,0.01286
EWZ,0.3018,0.1484,0.1058,0.1504,0.2936,0.00548
EWC,0.145,0.2582,0.213,0.2402,0.1436,0.01236
IEMG,0.164,0.245,0.1908,0.2472,0.153,0.01178
LQD,0.0032,0.262,0.4896,0.2432,0.002,0.01884
HYG,0.0,0.161,0.7002,0.1388,0.0,0.01998
SHY,0.0,0.0,1.0,0.0,0.0,0.02081
IEF,0.0014,0.237,0.5464,0.2136,0.0016,0.01925
TLT,0.1242,0.2696,0.2196,0.2724,0.1142,0.01339
SEGA.L,0.2006,0.2242,0.1674,0.2064,0.2014,0.00954
IEAA.L,0.0,0.0332,0.9484,0.0184,0.0,0.02059
HIGH.L,0.0,0.0902,0.8304,0.0794,0.0,0.02034
JPEA.L,0.0018,0.24,0.5286,0.2278,0.0018,0.01909
IAU,0.4442,0.0488,0.0264,0.0442,0.4364,0.0006
SLV,0.2314,0.1962,0.1454,0.2022,0.2248,0.00848
GSG,0.2006,0.2148,0.1648,0.2278,0.192,0.00991
REET,0.1172,0.2742,0.2296,0.2708,0.1082,0.01358
ICLN,0.261,0.1738,0.1348,0.1818,0.2486,0.00728
IXN,0.1932,0.2264,0.1566,0.236,0.1878,0.01044
IGF,0.0828,0.2816,0.2742,0.2832,0.0782,0.01491
IUVL.L,0.1748,0.2402,0.1842,0.2224,0.1784,0.01115
IUMO.L,0.2234,0.2022,0.1476,0.2088,0.218,0.00913
SPMV.L,0.0946,0.2686,0.2622,0.2836,0.091,0.01456
IEVL.L,0.1454,0.2506,0.207,0.2424,0.1546,0.01231
IEFM.L,0.4952,0.004,0.003,0.0038,0.494,1e-05
MVEU.L,0.0684,0.2858,0.2932,0.2854,0.0672,0.01552
XLK,0.194,0.2228,0.1602,0.233,0.19,0.01031
XLF,0.184,0.2142,0.1816,0.2282,0.192,0.01051
XLV,0.0856,0.2766,0.2654,0.2902,0.0822,0.01488
XLE,0.2838,0.1686,0.1106,0.1592,0.2778,0.00628
XLY,0.191,0.2258,0.1724,0.2268,0.184,0.01057
XLI,0.1374,0.2486,0.2176,0.2602,0.1362,0.01265
XLC,0.1512,0.2542,0.192,0.2406,0.162,0.0118
XLU,0.122,0.2658,0.2292,0.2552,0.1278,0.01315
XLP,0.0646,0.2848,0.2906,0.2932,0.0668,0.01557
XLB,0.1546,0.2302,0.2114,0.2532,0.1506,0.012
VXX,0.4222,0.0682,0.0372,0.0684,0.404,0.00116
