ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
GOOG,0.2686,0.175,0.1148,0.1816,0.26,0.00593
GPC,0.211,0.2086,0.1654,0.2038,0.2112,0.0084
HIG,0.2058,0.209,0.1682,0.2144,0.2026,0.00888
HST,0.2892,0.1526,0.1166,0.1562,0.2854,0.00459
JPM,0.2324,0.1944,0.1394,0.1856,0.2482,0.00702
KR,0.3044,0.1394,0.1024,0.142,0.3118,0.00393
OGN,0.2688,0.1558,0.1266,0.168,0.2808,0.00528
PG,0.127,0.2612,0.2246,0.2564,0.1308,0.01348
PPL,0.0802,0.2828,0.281,0.2772,0.0788,0.01663
PRU,0.242,0.1858,0.1306,0.196,0.2456,0.00674
PYPL,0.3822,0.0844,0.0582,0.0882,0.387,0.00143
RE,0.2222,0.1976,0.1536,0.2022,0.2244,0.0078
ROL,0.2946,0.1572,0.1082,0.154,0.286,0.00461
ROST,0.286,0.1568,0.1082,0.1618,0.2872,0.005
UNH,0.2138,0.1982,0.1626,0.2112,0.2142,0.00868
URI,0.3132,0.1334,0.0938,0.1422,0.3174,0.00388
V,0.2888,0.1446,0.108,0.1498,0.3088,0.00438
VRSK,0.2016,0.2212,0.1674,0.2058,0.204,0.00877
WRK,0.2916,0.1622,0.1098,0.1498,0.2866,0.00499
XOM,0.2678,0.1588,0.1246,0.1696,0.2792,0.00551
IVV,0.128,0.2564,0.2274,0.2654,0.1228,0.01321
IWM,0.2206,0.203,0.1544,0.208,0.214,0.0079
EWU,0.1188,0.2652,0.2282,0.2756,0.1122,0.01399
EWG,0.1262,0.2654,0.2156,0.2724,0.1204,0.01366
EWL,0.098,0.2756,0.254,0.2724,0.1,0.01506
EWQ,0.152,0.254,0.1962,0.249,0.1488,0.01194
IEUS,0.1482,0.2534,0.2052,0.2438,0.1494,0.01204
EWJ,0.135,0.2562,0.2216,0.2664,0.1208,0.0133
EWT,0.168,0.2346,0.1938,0.2368,0.1668,0.01067
MCHI,0.2602,0.176,0.1244,0.1772,0.2622,0.00626
INDA,0.1934,0.2272,0.174,0.2168,0.1886,0.00943
EWY,0.224,0.2046,0.1446,0.198,0.2288,0.00787
EWA,0.1804,0.2252,0.1872,0.2298,0.1774,0.01025
EWH,0.1484,0.241,0.2058,0.2538,0.151,0.01214
EWZ,0.2954,0.149,0.1012,0.1478,0.3066,0.00445
EWC,0.1582,0.2446,0.198,0.2392,0.16,0.0113
IEMG,0.1536,0.2498,0.1964,0.2472,0.153,0.0118
LQD,0.0068,0.252,0.4776,0.2586,0.005,0.02458
HYG,0.0,0.171,0.67,0.1588,0.0002,0.02789
SHY,0.0,0.0,1.0,0.0,0.0,0.03093
IEF,0.0026,0.2348,0.53,0.2304,0.0022,0.02574
TLT,0.1382,0.2514,0.2088,0.2738,0.1278,0.01296
SEGA.L,0.306,0.1408,0.1028,0.135,0.3154,0.00378
IEAA.L,0.0,0.0402,0.9236,0.0362,0.0,0.03008
HIGH.L,0.0,0.1182,0.7636,0.1182,0.0,0.02877
JPEA.L,0.0056,0.2576,0.4764,0.256,0.0044,0.02461
IAU,0.0768,0.2848,0.2916,0.2704,0.0764,0.01683
SLV,0.215,0.2108,0.1572,0.2098,0.2072,0.00822
GSG,0.1984,0.2204,0.171,0.2102,0.2,0.00911
REET,0.1124,0.2652,0.2482,0.2746,0.0996,0.01446
ICLN,0.2674,0.1684,0.1254,0.1734,0.2654,0.00553
IXN,0.2154,0.2104,0.1604,0.2048,0.209,0.00837
IGF,0.0716,0.2836,0.29,0.287,0.0678,0.01703
IUVL.L,0.1932,0.2126,0.1818,0.211,0.2014,0.00941
IUMO.L,0.2368,0.1944,0.13,0.1986,0.2402,0.0072
SPMV.L,0.1196,0.2622,0.2262,0.2684,0.1236,0.01377
IEVL.L,0.1506,0.2516,0.197,0.2382,0.1626,0.01147
IEFM.L,0.496,0.0066,0.0046,0.007,0.4858,1e-05
MVEU.L,0.086,0.2798,0.2642,0.2846,0.0854,0.01608
XLK,0.2216,0.2072,0.1546,0.2008,0.2158,0.00807
XLF,0.1818,0.223,0.1794,0.2216,0.1942,0.00979
XLV,0.0946,0.2762,0.2514,0.2794,0.0984,0.01566
XLE,0.2676,0.1686,0.1196,0.1646,0.2796,0.0056
XLY,0.2212,0.2092,0.1556,0.2,0.214,0.00817
XLI,0.1378,0.2476,0.2264,0.2496,0.1386,0.0128
XLC,0.173,0.2312,0.193,0.2356,0.1672,0.0106
XLU,0.1214,0.2636,0.2318,0.267,0.1162,0.01397
XLP,0.0682,0.2912,0.2812,0.284,0.0754,0.01736
XLB,0.1504,0.2376,0.2134,0.2526,0.146,0.01211
VXX,0.4168,0.0578,0.0442,0.0646,0.4166,0.00076
