ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWY,0.2224,0.205,0.1552,0.1968,0.2206,0.00844
EWA,0.185,0.2268,0.175,0.226,0.1872,0.01051
EWH,0.1116,0.2564,0.244,0.2644,0.1236,0.01369
EWZ,0.267,0.1726,0.1192,0.1658,0.2754,0.00615
EWC,0.1694,0.227,0.194,0.2398,0.1698,0.01101
IEMG,0.1598,0.2406,0.2024,0.243,0.1542,0.01164
LQD,0.0028,0.2568,0.4848,0.2522,0.0034,0.02097
HYG,0.0,0.1724,0.6566,0.1708,0.0002,0.02215
SHY,0.0,0.0002,0.9998,0.0,0.0,0.02376
IEF,0.0008,0.2372,0.5244,0.236,0.0016,0.02127
TLT,0.1336,0.2606,0.2174,0.2674,0.121,0.01353
SEGA.L,0.3178,0.1364,0.0864,0.1278,0.3316,0.00402
IEAA.L,0.0,0.019,0.9632,0.0178,0.0,0.0235
HIGH.L,0.0,0.1374,0.718,0.1446,0.0,0.02257
JPEA.L,0.007,0.2614,0.4674,0.259,0.0052,0.02036
IAU,0.0522,0.2812,0.315,0.2976,0.054,0.01701
SLV,0.1728,0.2362,0.1738,0.231,0.1862,0.01045
GSG,0.203,0.2092,0.1646,0.2042,0.219,0.00909
REET,0.1188,0.2724,0.2258,0.2568,0.1262,0.01356
ICLN,0.26,0.1728,0.1336,0.1744,0.2592,0.00669
IXN,0.2304,0.205,0.1446,0.2036,0.2164,0.00826
IGF,0.069,0.2838,0.2946,0.285,0.0676,0.01625
IUVL.L,0.212,0.2074,0.1562,0.2086,0.2158,0.00902
IUMO.L,0.2504,0.184,0.1286,0.182,0.255,0.00694
SPMV.L,0.1374,0.2524,0.2156,0.2654,0.1292,0.01285
IEVL.L,0.1816,0.226,0.1788,0.2202,0.1934,0.01044
IEFM.L,0.4992,0.0048,0.0034,0.0056,0.487,1e-05
MVEU.L,0.094,0.2776,0.2546,0.274,0.0998,0.01461
XLK,0.2376,0.1994,0.1392,0.192,0.2318,0.00785
XLF,0.1882,0.2254,0.179,0.2162,0.1912,0.01016
XLV,0.0818,0.2844,0.2758,0.2732,0.0848,0.01546
XLE,0.2382,0.1896,0.1314,0.18,0.2608,0.00733
XLY,0.2298,0.2078,0.1414,0.1928,0.2282,0.0082
XLI,0.1446,0.2476,0.2102,0.248,0.1496,0.0123
XLC,0.1864,0.2262,0.1784,0.2262,0.1828,0.01049
XLU,0.1156,0.2644,0.2406,0.2682,0.1112,0.01398
XLP,0.0798,0.2836,0.2714,0.281,0.0842,0.01564
XLB,0.1394,0.2544,0.214,0.252,0.1402,0.01266
VXX,0.4278,0.056,0.0346,0.0492,0.4324,0.00074
