ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
HIGH.L,0.0,0.1332,0.7508,0.116,0.0,0.04399
JPEA.L,0.0052,0.2666,0.4696,0.2538,0.0048,0.03138
IAU,0.0788,0.2768,0.279,0.2882,0.0772,0.02487
SLV,0.207,0.203,0.1662,0.2116,0.2122,-0.00141
GSG,0.1904,0.2232,0.17,0.2072,0.2092,0.01879
REET,0.1098,0.2594,0.2576,0.2604,0.1128,0.00335
ICLN,0.2664,0.1664,0.1262,0.1718,0.2692,0.00308
IXN,0.22,0.1982,0.165,0.2076,0.2092,0.00103
IGF,0.0734,0.2788,0.2876,0.2838,0.0764,0.00627
IUVL.L,0.191,0.2202,0.181,0.2232,0.1846,0.003
IUMO.L,0.2356,0.196,0.144,0.195,0.2294,0.00372
SPMV.L,0.123,0.2662,0.2322,0.263,0.1156,0.00792
IEVL.L,0.1572,0.2408,0.1962,0.2548,0.151,0.00348
IEFM.L,0.4926,0.0076,0.0046,0.0068,0.4884,0.00043
MVEU.L,0.092,0.2814,0.2644,0.2774,0.0848,0.01793
XLK,0.2224,0.203,0.156,0.2014,0.2172,0.00317
XLF,0.1884,0.2306,0.171,0.2204,0.1896,0.00772
XLV,0.09,0.2828,0.2578,0.2872,0.0822,0.01278
XLE,0.2688,0.1752,0.112,0.1746,0.2694,0.00708
XLY,0.2166,0.2032,0.1664,0.1924,0.2214,0.00873
XLI,0.14,0.25,0.2038,0.262,0.1442,0.00433
XLC,0.1642,0.2324,0.1912,0.2412,0.171,0.00658
XLU,0.1204,0.2494,0.2476,0.2702,0.1124,0.00544
XLP,0.0662,0.289,0.2898,0.2884,0.0666,0.00889
XLB,0.1516,0.2394,0.2044,0.2542,0.1504,-0.0041
VXX,0.4336,0.0568,0.0424,0.0568,0.4104,0.02774
