ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWZ,0.3036,0.1468,0.1078,0.15,0.2918,0.0
EWC,0.1576,0.2316,0.208,0.24,0.1628,0.0
IEMG,0.1506,0.2382,0.2022,0.252,0.157,0.00868
LQD,0.0052,0.2652,0.4788,0.2452,0.0056,0.03798
HYG,0.0,0.1692,0.6796,0.1508,0.0004,0.05528
SHY,0.0,0.0,1.0,0.0,0.0,0.07676
IEF,0.0022,0.243,0.5334,0.2192,0.0022,0.05299
TLT,0.1344,0.2674,0.2044,0.2668,0.127,0.02108
SEGA.L,0.3136,0.1392,0.0954,0.1376,0.3142,0.03371
IEAA.L,0.0,0.0456,0.9168,0.0376,0.0,0.06864
HIGH.L,0.0,0.1304,0.756,0.1136,0.0,0.05808
JPEA.L,0.0052,0.259,0.485,0.2464,0.0044,0.03805
IAU,0.0734,0.2832,0.2954,0.2782,0.0698,0.02648
SLV,0.214,0.2064,0.161,0.2106,0.208,0.0
GSG,0.1976,0.2092,0.1722,0.2166,0.2044,0.02556
REET,0.1114,0.2604,0.2504,0.2716,0.1062,0.0
ICLN,0.2716,0.161,0.1226,0.1714,0.2734,0.00463
IXN,0.2124,0.2018,0.1684,0.2078,0.2096,0.00573
IGF,0.0776,0.2818,0.281,0.29,0.0696,0.00407
IUVL.L,0.1892,0.211,0.181,0.2184,0.2004,0.00148
IUMO.L,0.2304,0.1996,0.1394,0.1906,0.24,0.0081
SPMV.L,0.1156,0.2564,0.2388,0.2722,0.117,0.00493
IEVL.L,0.1512,0.2414,0.1986,0.2476,0.1612,0.009
IEFM.L,0.4916,0.0062,0.004,0.0066,0.4916,0.00099
MVEU.L,0.0882,0.2808,0.2642,0.284,0.0828,0.023
XLK,0.2132,0.2044,0.1612,0.2066,0.2146,0.00761
XLF,0.1862,0.2248,0.1824,0.216,0.1906,0.00231
XLV,0.0982,0.2774,0.2632,0.2716,0.0896,0.01141
XLE,0.2706,0.1582,0.1242,0.164,0.283,0.00316
XLY,0.2042,0.2026,0.1628,0.2076,0.2228,0.01084
XLI,0.1352,0.2514,0.223,0.2576,0.1328,0.0
XLC,0.1716,0.2406,0.1918,0.2222,0.1738,0.0
XLU,0.129,0.2614,0.2328,0.2644,0.1124,0.004
XLP,0.0748,0.293,0.2822,0.2832,0.0668,0.00435
XLB,0.1426,0.245,0.219,0.2534,0.14,0.0
VXX,0.4246,0.0624,0.0394,0.0652,0.4084,0.04876
