ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
REET,0.1056,0.275,0.2354,0.2708,0.1132,0.00747
ICLN,0.2658,0.1834,0.1252,0.1692,0.2564,0.00574
IXN,0.2184,0.2032,0.1588,0.2106,0.209,0.00494
IGF,0.0584,0.2924,0.2984,0.286,0.0648,0.01003
IUVL.L,0.1956,0.2144,0.1688,0.2186,0.2026,0.00563
IUMO.L,0.2504,0.1788,0.132,0.1786,0.2602,0.00434
SPMV.L,0.121,0.2586,0.225,0.2696,0.1258,0.0125
IEVL.L,0.1568,0.2336,0.1968,0.244,0.1688,0.01288
IEFM.L,0.4832,0.0052,0.0022,0.0026,0.5068,0.00011
MVEU.L,0.0912,0.2738,0.2626,0.285,0.0874,0.02119
XLK,0.224,0.2022,0.1526,0.202,0.2192,0.0068
XLF,0.1726,0.232,0.182,0.2362,0.1772,0.00887
XLV,0.083,0.2766,0.2644,0.288,0.088,0.01415
XLE,0.2566,0.1748,0.1244,0.1822,0.262,0.00979
XLY,0.2204,0.2006,0.1602,0.205,0.2138,0.0077
XLI,0.1268,0.265,0.2274,0.2492,0.1316,0.00636
XLC,0.177,0.2354,0.1868,0.2294,0.1714,0.00717
XLU,0.1106,0.2682,0.2352,0.274,0.112,0.01083
XLP,0.0618,0.2788,0.3024,0.292,0.065,0.01363
XLB,0.1382,0.256,0.2212,0.2416,0.143,0.00156
VXX,0.4152,0.061,0.041,0.0676,0.4152,0.04459
