ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
PPL,0.1188,0.2744,0.227,0.2634,0.1164,0.0
PRU,0.2492,0.185,0.1328,0.1852,0.2478,0.0
PYPL,0.3704,0.1006,0.064,0.0976,0.3674,0.25529
RE,0.2382,0.1938,0.135,0.1918,0.2412,0.0
ROL,0.2684,0.1788,0.124,0.1672,0.2616,0.0
ROST,0.2792,0.1608,0.1118,0.1608,0.2874,0.0
UNH,0.1988,0.221,0.169,0.2242,0.187,0.0
URI,0.3066,0.1382,0.0968,0.1394,0.319,0.0
V,0.26,0.1824,0.133,0.1734,0.2512,0.0
VRSK,0.2306,0.1912,0.1624,0.1904,0.2254,0.0
WRK,0.2704,0.1572,0.1162,0.1784,0.2778,0.0
XOM,0.273,0.166,0.111,0.164,0.286,0.0
IVV,0.1022,0.2712,0.2484,0.279,0.0992,0.0
IWM,0.2104,0.2004,0.1646,0.2042,0.2204,0.0
EWU,0.1272,0.258,0.2284,0.262,0.1244,0.0
EWG,0.1256,0.258,0.2272,0.2658,0.1234,0.0
EWL,0.0926,0.2748,0.2584,0.2914,0.0828,0.0
EWQ,0.145,0.2538,0.2072,0.2508,0.1432,0.0
IEUS,0.1388,0.2608,0.2022,0.253,0.1452,0.0
EWJ,0.136,0.2536,0.22,0.2516,0.1388,0.0
EWT,0.219,0.1946,0.1596,0.2046,0.2222,0.0
MCHI,0.2754,0.164,0.1176,0.1756,0.2674,0.0
INDA,0.1662,0.241,0.1852,0.2358,0.1718,0.0
EWY,0.213,0.2062,0.1568,0.2118,0.2122,0.0
EWA,0.1698,0.2386,0.1904,0.2338,0.1674,0.0
EWH,0.119,0.2734,0.225,0.2636,0.119,0.0
EWZ,0.2976,0.1484,0.1072,0.1422,0.3046,0.0
EWC,0.1436,0.252,0.2006,0.2566,0.1472,0.0
IEMG,0.158,0.2426,0.1906,0.2486,0.1602,0.0
LQD,0.0038,0.2594,0.4988,0.2356,0.0024,0.0
HYG,0.0002,0.1528,0.7072,0.1398,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.0302
IEF,0.0006,0.236,0.553,0.2098,0.0006,0.0
TLT,0.118,0.2758,0.2314,0.2606,0.1142,0.0
SEGA.L,0.263,0.1834,0.1276,0.1752,0.2508,0.51624
IEAA.L,0.0,0.0294,0.9516,0.019,0.0,0.03167
HIGH.L,0.0,0.0918,0.8406,0.0676,0.0,0.02305
JPEA.L,0.0022,0.251,0.5264,0.2186,0.0018,0.0
IAU,0.4476,0.049,0.0276,0.0416,0.4342,0.0381
SLV,0.2414,0.1892,0.141,0.1998,0.2286,0.0
GSG,0.2,0.2166,0.1628,0.2186,0.202,0.0
REET,0.1176,0.2594,0.236,0.2704,0.1166,0.0
ICLN,0.2606,0.1784,0.1264,0.182,0.2526,0.0
IXN,0.191,0.2196,0.174,0.2266,0.1888,0.0
IGF,0.0848,0.2888,0.2612,0.291,0.0742,0.0
IUVL.L,0.174,0.2328,0.1918,0.2392,0.1622,0.0
IUMO.L,0.2264,0.2088,0.1496,0.2018,0.2134,0.0
SPMV.L,0.092,0.2838,0.266,0.2732,0.085,0.0
IEVL.L,0.1492,0.2486,0.206,0.254,0.1422,0.0
IEFM.L,0.4958,0.0052,0.0026,0.0056,0.4908,0.05087
MVEU.L,0.0718,0.2926,0.2952,0.283,0.0574,0.0
XLK,0.1938,0.2196,0.165,0.2304,0.1912,0.0
XLF,0.1774,0.237,0.1752,0.2262,0.1842,0.0
XLV,0.0778,0.2838,0.2786,0.2846,0.0752,0.0
XLE,0.2744,0.1614,0.11,0.1638,0.2904,0.0
XLY,0.1894,0.221,0.1726,0.2322,0.1848,0.0
XLI,0.1356,0.2512,0.2094,0.2664,0.1374,0.0
XLC,0.155,0.2402,0.1992,0.2442,0.1614,0.0
XLU,0.1258,0.27,0.2256,0.259,0.1196,0.0
XLP,0.0582,0.302,0.2954,0.2854,0.059,0.0
XLB,0.145,0.2488,0.2024,0.2534,0.1504,0.0
VXX,0.421,0.0582,0.0446,0.063,0.4132,0.05458
