ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
HST,0.2938,0.1562,0.1084,0.152,0.2896,0.00118
JPM,0.231,0.1968,0.1392,0.1932,0.2398,0.00461
KR,0.3242,0.1274,0.0948,0.1416,0.312,0.00603
OGN,0.2896,0.1562,0.1076,0.1538,0.2928,-0.00756
PG,0.1332,0.264,0.2112,0.2618,0.1298,0.01136
PPL,0.0746,0.2988,0.2774,0.277,0.0722,0.01917
PRU,0.2264,0.2016,0.1376,0.1928,0.2416,0.00638
PYPL,0.3974,0.0728,0.0468,0.0752,0.4078,-0.00564
RE,0.2022,0.2148,0.1592,0.2144,0.2094,0.00233
ROL,0.2734,0.1704,0.1142,0.1616,0.2804,-0.0014
ROST,0.2728,0.1654,0.1178,0.173,0.271,-0.00948
UNH,0.1956,0.2084,0.1762,0.2158,0.204,0.00911
URI,0.3116,0.1442,0.101,0.1438,0.2994,-0.00362
V,0.2788,0.1608,0.1112,0.1466,0.3026,0.00189
VRSK,0.225,0.2028,0.159,0.2034,0.2098,0.00283
WRK,0.272,0.1682,0.1214,0.173,0.2654,-0.00253
XOM,0.2628,0.179,0.1168,0.1632,0.2782,0.01112
IVV,0.1252,0.2644,0.2272,0.262,0.1212,0.01091
IWM,0.23,0.1988,0.1482,0.2012,0.2218,0.00235
EWU,0.108,0.276,0.2402,0.2682,0.1076,0.01399
EWG,0.108,0.269,0.2452,0.2652,0.1126,0.0044
EWL,0.098,0.2674,0.259,0.2832,0.0924,0.00711
EWQ,0.1346,0.258,0.2216,0.248,0.1378,0.00461
IEUS,0.147,0.2462,0.2088,0.2568,0.1412,0.00341
EWJ,0.121,0.2714,0.2284,0.255,0.1242,0.00897
EWT,0.1816,0.2268,0.18,0.2264,0.1852,0.0063
MCHI,0.2496,0.187,0.1282,0.1692,0.266,0.01016
INDA,0.1902,0.2248,0.1694,0.2294,0.1862,0.00955
EWY,0.2178,0.198,0.1566,0.2106,0.217,-0.00574
EWA,0.1624,0.2464,0.1878,0.2388,0.1646,0.00474
EWH,0.1086,0.2844,0.2292,0.259,0.1188,0.01589
EWZ,0.2932,0.1554,0.1102,0.1558,0.2854,-0.00687
EWC,0.145,0.2568,0.2014,0.2422,0.1546,0.00691
IEMG,0.1476,0.251,0.2026,0.2394,0.1594,0.00893
LQD,0.004,0.241,0.4996,0.251,0.0044,0.03453
HYG,0.0,0.1626,0.686,0.1512,0.0002,0.03945
SHY,0.0,0.0,1.0,0.0,0.0,0.04899
IEF,0.0012,0.2236,0.5458,0.2284,0.001,0.03991
TLT,0.1122,0.2584,0.233,0.2826,0.1138,0.02718
SEGA.L,0.3146,0.1246,0.0942,0.1416,0.325,0.03173
IEAA.L,0.0,0.0296,0.942,0.0284,0.0,0.0471
HIGH.L,0.0,0.1144,0.761,0.1246,0.0,0.04197
JPEA.L,0.0036,0.249,0.485,0.2584,0.004,0.03286
IAU,0.4074,0.0784,0.0512,0.0752,0.3878,0.00053
SLV,0.1994,0.2092,0.1636,0.217,0.2108,0.00321
GSG,0.1886,0.2292,0.1752,0.2226,0.1844,0.01414
REET,0.1114,0.2756,0.248,0.254,0.111,0.00752
ICLN,0.2704,0.1668,0.124,0.1654,0.2734,0.00314
IXN,0.2168,0.2022,0.1574,0.2102,0.2134,0.00312
IGF,0.0638,0.2884,0.296,0.2802,0.0716,0.01044
IUVL.L,0.1838,0.22,0.1706,0.2284,0.1972,0.00669
IUMO.L,0.2342,0.1842,0.1378,0.191,0.2528,0.00134
SPMV.L,0.119,0.25,0.2374,0.263,0.1306,0.01298
IEVL.L,0.1506,0.2424,0.191,0.2496,0.1664,0.01192
IEFM.L,0.5016,0.004,0.0046,0.0054,0.4844,2e-05
MVEU.L,0.0824,0.2704,0.2742,0.2888,0.0842,0.0204
XLK,0.2248,0.1938,0.1542,0.2048,0.2224,0.00457
XLF,0.1704,0.2306,0.1882,0.2288,0.182,0.00929
XLV,0.0868,0.267,0.2752,0.284,0.087,0.01473
XLE,0.2604,0.177,0.1272,0.1664,0.269,0.00741
XLY,0.2262,0.1964,0.1486,0.2118,0.217,0.00937
XLI,0.1226,0.2698,0.2228,0.2614,0.1234,0.00832
XLC,0.1724,0.239,0.1794,0.239,0.1702,0.00847
XLU,0.1228,0.2708,0.227,0.2676,0.1118,0.00774
XLP,0.0626,0.2952,0.2936,0.2882,0.0604,0.01388
XLB,0.1304,0.2666,0.215,0.2488,0.1392,0.00186
VXX,0.4006,0.0716,0.0494,0.0644,0.414,0.02974
