ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
IUVL.L,0.1904,0.2188,0.1756,0.229,0.1862,0.00445
IUMO.L,0.245,0.1858,0.1304,0.193,0.2458,0.00087
SPMV.L,0.1218,0.268,0.227,0.2654,0.1178,0.01125
IEVL.L,0.1504,0.2422,0.202,0.25,0.1554,0.00959
IEFM.L,0.4792,0.012,0.0096,0.0128,0.4864,0.0
MVEU.L,0.0942,0.2774,0.2534,0.2826,0.0924,0.01231
XLK,0.225,0.1954,0.1458,0.2112,0.2226,0.00327
XLF,0.164,0.2464,0.182,0.2398,0.1678,0.00589
XLV,0.085,0.2782,0.2692,0.2834,0.0842,0.02916
XLE,0.25,0.1774,0.1372,0.1798,0.2556,0.00364
XLY,0.2288,0.1952,0.1488,0.1994,0.2278,0.00027
XLI,0.1244,0.2742,0.2162,0.2564,0.1288,0.01027
XLC,0.2316,0.1966,0.1366,0.1964,0.2388,0.00461
XLU,0.1114,0.272,0.2402,0.2634,0.113,0.01114
XLP,0.0642,0.2946,0.2954,0.2894,0.0564,0.03091
XLB,0.1394,0.2602,0.2102,0.2544,0.1358,0.00846
VXX,0.4252,0.0636,0.0436,0.0694,0.3982,0.0
