ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
SHY,0.0,0.0,0.9998,0.0002,0.0,0.03384
IEF,0.002,0.2306,0.5272,0.2366,0.0036,0.02849
TLT,0.1302,0.2568,0.2214,0.2586,0.133,0.01652
SEGA.L,0.2814,0.1664,0.1132,0.1678,0.2712,0.02133
IEAA.L,0.0,0.0392,0.9278,0.033,0.0,0.03297
HIGH.L,0.0,0.123,0.751,0.126,0.0,0.03164
JPEA.L,0.0052,0.2556,0.4848,0.2482,0.0062,0.02733
IAU,0.0738,0.2844,0.2738,0.285,0.083,0.01907
SLV,0.2126,0.2138,0.1624,0.206,0.2052,0.00951
GSG,0.2062,0.2136,0.1596,0.2106,0.21,0.00727
REET,0.109,0.2646,0.2496,0.269,0.1078,0.01391
ICLN,0.2692,0.1738,0.12,0.1618,0.2752,0.00366
IXN,0.208,0.207,0.1634,0.2262,0.1954,0.00581
IGF,0.0726,0.2868,0.2754,0.288,0.0772,0.01681
IUVL.L,0.1922,0.2216,0.1724,0.2194,0.1944,0.00995
IUMO.L,0.2322,0.1896,0.1464,0.19,0.2418,0.00754
SPMV.L,0.1262,0.2662,0.2292,0.2566,0.1218,0.01584
IEVL.L,0.162,0.2372,0.1946,0.2502,0.156,0.01304
IEFM.L,0.4828,0.0074,0.0044,0.007,0.4984,5e-05
MVEU.L,0.0842,0.2748,0.2632,0.2834,0.0944,0.01824
XLK,0.2096,0.2036,0.1588,0.2086,0.2194,0.00544
XLF,0.1918,0.2292,0.1762,0.2252,0.1776,0.00791
XLV,0.092,0.2766,0.264,0.2756,0.0918,0.01611
XLE,0.2796,0.1628,0.1264,0.1598,0.2714,0.00163
XLY,0.2118,0.2106,0.1582,0.2132,0.2062,0.00594
XLI,0.1408,0.2598,0.2188,0.2464,0.1342,0.01171
XLC,0.1668,0.2336,0.1928,0.234,0.1728,0.00881
XLU,0.1136,0.2594,0.2378,0.2674,0.1218,0.01504
XLP,0.0654,0.2868,0.2888,0.2894,0.0696,0.01843
XLB,0.1386,0.2486,0.2118,0.2586,0.1424,0.0109
VXX,0.4152,0.0598,0.0422,0.0662,0.4166,0.03489
