ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
TLT,0.1248,0.2592,0.2206,0.2698,0.1256,0.0
SEGA.L,0.2802,0.167,0.1186,0.1636,0.2706,0.55439
IEAA.L,0.0,0.0388,0.9294,0.0318,0.0,0.0
HIGH.L,0.0,0.1248,0.7536,0.1216,0.0,0.0
JPEA.L,0.0044,0.2556,0.4798,0.2542,0.006,0.0
IAU,0.077,0.28,0.2822,0.2874,0.0734,0.00606
SLV,0.2202,0.1988,0.1622,0.2086,0.2102,0.00294
GSG,0.1982,0.2182,0.1708,0.2184,0.1944,0.02706
REET,0.109,0.2672,0.2348,0.2742,0.1148,0.0
ICLN,0.2682,0.1638,0.1236,0.175,0.2694,0.0
IXN,0.2164,0.207,0.1546,0.2,0.222,0.0
IGF,0.0722,0.2768,0.2848,0.2912,0.075,0.0
IUVL.L,0.191,0.2228,0.1792,0.2192,0.1878,0.0
IUMO.L,0.2368,0.1958,0.1396,0.1874,0.2404,0.0
SPMV.L,0.1232,0.266,0.2226,0.2626,0.1256,0.0
IEVL.L,0.155,0.2412,0.2102,0.2362,0.1574,0.0
IEFM.L,0.4808,0.0066,0.004,0.0088,0.4998,0.0395
MVEU.L,0.0814,0.2834,0.269,0.2762,0.09,0.0
XLK,0.2236,0.1986,0.1592,0.1906,0.228,0.0
XLF,0.1958,0.2164,0.1718,0.2308,0.1852,0.0
XLV,0.0922,0.2874,0.2516,0.2726,0.0962,0.0
XLE,0.2704,0.1618,0.1236,0.1664,0.2778,0.0
XLY,0.2204,0.206,0.1522,0.208,0.2134,0.0
XLI,0.137,0.2596,0.2164,0.2538,0.1332,0.0
XLC,0.168,0.2312,0.1918,0.236,0.173,0.0
XLU,0.1216,0.2602,0.2322,0.2664,0.1196,0.0
XLP,0.069,0.2842,0.2902,0.2818,0.0748,0.0
XLB,0.1488,0.2576,0.2052,0.2446,0.1438,0.0
VXX,0.4184,0.063,0.0412,0.0606,0.4168,0.06224
