ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
KR,0.2868,0.145,0.1346,0.1456,0.288,0.00956
OGN,0.2508,0.18,0.1494,0.1704,0.2494,-0.00148
PG,0.1386,0.245,0.2354,0.243,0.138,0.01166
PPL,0.1118,0.2482,0.2812,0.2556,0.1032,0.01979
PRU,0.2312,0.181,0.165,0.1864,0.2364,0.00794
PYPL,0.3612,0.0968,0.0818,0.095,0.3652,-0.00232
RE,0.214,0.1956,0.1786,0.2084,0.2034,0.00108
ROL,0.274,0.1624,0.14,0.155,0.2686,0.00075
ROST,0.2654,0.1622,0.1432,0.1602,0.269,-0.01179
UNH,0.2016,0.198,0.1914,0.2054,0.2036,0.0066
URI,0.2888,0.1412,0.1346,0.1486,0.2868,-0.00496
V,0.2692,0.1576,0.144,0.152,0.2772,0.00106
VRSK,0.1958,0.209,0.1898,0.2096,0.1958,0.00904
WRK,0.258,0.1652,0.1484,0.1678,0.2606,0.00142
XOM,0.2542,0.1616,0.1606,0.1716,0.252,0.01275
IVV,0.1408,0.2384,0.2332,0.2318,0.1558,0.00738
IWM,0.2196,0.192,0.1754,0.1952,0.2178,-0.00244
EWU,0.1446,0.2378,0.2446,0.2352,0.1378,0.01496
EWG,0.1438,0.237,0.2442,0.229,0.146,0.00244
EWL,0.1302,0.2468,0.2544,0.238,0.1306,0.00453
EWQ,0.1578,0.2282,0.2242,0.2328,0.157,0.00097
IEUS,0.1514,0.2282,0.2458,0.2212,0.1534,0.00537
EWJ,0.1388,0.2334,0.2384,0.2446,0.1448,0.00675
EWT,0.1694,0.223,0.2184,0.2128,0.1764,0.0114
MCHI,0.2324,0.1838,0.1668,0.1794,0.2376,0.01014
INDA,0.182,0.213,0.2028,0.2114,0.1908,0.01477
EWY,0.2156,0.1958,0.1798,0.2,0.2088,-0.00419
EWA,0.175,0.2152,0.2152,0.21,0.1846,0.00187
EWH,0.1586,0.2196,0.2328,0.226,0.163,0.00492
EWZ,0.269,0.1502,0.138,0.1656,0.2772,-0.00864
EWC,0.1576,0.2286,0.2224,0.2236,0.1678,0.00119
IEMG,0.1584,0.2152,0.2364,0.2264,0.1636,0.00976
LQD,0.0678,0.2702,0.3308,0.2684,0.0628,0.03128
HYG,0.0472,0.2728,0.368,0.2632,0.0488,0.0369
SHY,0.0384,0.266,0.3874,0.264,0.0442,0.04735
IEF,0.0642,0.2656,0.3448,0.2732,0.0522,0.03753
TLT,0.1584,0.2276,0.242,0.2328,0.1392,0.02411
SEGA.L,0.2614,0.1698,0.1568,0.1524,0.2596,0.03588
IEAA.L,0.0468,0.261,0.39,0.2636,0.0386,0.04452
HIGH.L,0.0406,0.2746,0.3744,0.2634,0.047,0.03769
JPEA.L,0.063,0.2684,0.349,0.2562,0.0634,0.02937
IAU,0.1036,0.263,0.268,0.2616,0.1038,0.02437
SLV,0.1964,0.2074,0.1898,0.1972,0.2092,0.00148
GSG,0.1998,0.2046,0.1978,0.2062,0.1916,0.0175
REET,0.1308,0.2466,0.2578,0.241,0.1238,0.00554
ICLN,0.2524,0.1646,0.153,0.169,0.261,0.00366
IXN,0.2042,0.1946,0.1912,0.203,0.207,0.00334
IGF,0.1134,0.2566,0.2758,0.2408,0.1134,0.00847
IUVL.L,0.193,0.207,0.2022,0.2088,0.189,0.00516
IUMO.L,0.222,0.1888,0.1788,0.1922,0.2182,0.00569
SPMV.L,0.1398,0.237,0.2426,0.2442,0.1364,0.01018
IEVL.L,0.1616,0.2292,0.214,0.2238,0.1714,0.0067
IEFM.L,0.4882,0.0074,0.0062,0.0076,0.4906,0.00038
MVEU.L,0.1132,0.2496,0.2716,0.2412,0.1244,0.01795
XLK,0.2126,0.1928,0.1854,0.1938,0.2154,0.00489
XLF,0.1854,0.2124,0.1936,0.226,0.1826,0.00713
XLV,0.1234,0.245,0.2568,0.2502,0.1246,0.01275
XLE,0.2452,0.1768,0.152,0.1768,0.2492,0.00746
XLY,0.208,0.1976,0.1864,0.1946,0.2134,0.00862
XLI,0.1448,0.2378,0.2406,0.2278,0.149,0.00444
XLC,0.1732,0.2114,0.2154,0.2284,0.1716,0.00681
XLU,0.144,0.236,0.249,0.2426,0.1284,0.00814
XLP,0.109,0.2584,0.275,0.2496,0.108,0.01065
XLB,0.1608,0.2216,0.2376,0.2286,0.1514,-0.00216
VXX,0.413,0.0618,0.0524,0.0636,0.4092,0.03478
