ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWT,0.213,0.2126,0.1488,0.2068,0.2188,0.00909
MCHI,0.2676,0.1584,0.1258,0.1758,0.2724,0.00694
INDA,0.164,0.2376,0.1818,0.2476,0.169,0.01131
EWY,0.212,0.209,0.1498,0.2144,0.2148,0.0093
EWA,0.1762,0.2256,0.1908,0.2444,0.163,0.01138
EWH,0.127,0.2622,0.2114,0.2624,0.137,0.01284
EWZ,0.296,0.1484,0.0974,0.1502,0.308,0.00552
EWC,0.1452,0.247,0.2152,0.2534,0.1392,0.01236
IEMG,0.1568,0.233,0.2028,0.249,0.1584,0.01179
LQD,0.0046,0.2494,0.4976,0.2458,0.0026,0.0187
HYG,0.0,0.1452,0.7062,0.1486,0.0,0.0198
SHY,0.0,0.0,1.0,0.0,0.0,0.02061
IEF,0.0022,0.217,0.5594,0.221,0.0004,0.0191
TLT,0.121,0.264,0.2398,0.2542,0.121,0.01338
SEGA.L,0.2048,0.2192,0.1532,0.2014,0.2214,0.00928
IEAA.L,0.0,0.0264,0.945,0.0286,0.0,0.02039
HIGH.L,0.0,0.0882,0.83,0.0818,0.0,0.02015
JPEA.L,0.0016,0.2366,0.5294,0.231,0.0014,0.01894
IAU,0.4444,0.0436,0.0276,0.0462,0.4382,0.00058
SLV,0.233,0.2018,0.137,0.1932,0.235,0.00852
GSG,0.193,0.2208,0.1652,0.211,0.21,0.00992
REET,0.117,0.2606,0.2456,0.2674,0.1094,0.01357
ICLN,0.2644,0.1824,0.125,0.1754,0.2528,0.00733
IXN,0.193,0.2164,0.177,0.2294,0.1842,0.01046
IGF,0.0766,0.2968,0.264,0.2774,0.0852,0.01487
IUVL.L,0.1764,0.231,0.1826,0.2384,0.1716,0.01117
IUMO.L,0.2222,0.2004,0.1516,0.207,0.2188,0.00915
SPMV.L,0.0914,0.281,0.2604,0.276,0.0912,0.01451
IEVL.L,0.142,0.2496,0.2076,0.2602,0.1406,0.01229
IEFM.L,0.4964,0.0034,0.0018,0.0054,0.493,1e-05
MVEU.L,0.0634,0.2956,0.29,0.2814,0.0696,0.01546
XLK,0.1964,0.2184,0.1718,0.2284,0.185,0.01034
XLF,0.1778,0.2348,0.1786,0.2252,0.1836,0.01054
XLV,0.0844,0.2854,0.2752,0.2608,0.0942,0.01484
XLE,0.2722,0.1666,0.111,0.16,0.2902,0.00634
XLY,0.1874,0.2342,0.1818,0.2196,0.177,0.0106
XLI,0.1362,0.257,0.2146,0.2598,0.1324,0.01265
XLC,0.156,0.248,0.1914,0.2486,0.156,0.01181
XLU,0.1256,0.2582,0.2276,0.2618,0.1268,0.01314
XLP,0.0662,0.2856,0.2966,0.2838,0.0678,0.01552
XLB,0.1542,0.244,0.2,0.2516,0.1502,0.01201
VXX,0.4154,0.0626,0.0454,0.0642,0.4124,0.00117
