ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
PPL,0.116,0.2734,0.222,0.2622,0.1264,0.01329
PRU,0.2552,0.1818,0.1318,0.1856,0.2456,0.00781
PYPL,0.3692,0.1066,0.0686,0.0992,0.3564,0.00297
RE,0.2456,0.18,0.1374,0.1934,0.2436,0.00813
ROL,0.2682,0.1686,0.1154,0.1702,0.2776,0.00692
ROST,0.279,0.1654,0.1092,0.1606,0.2858,0.00631
UNH,0.177,0.2248,0.174,0.2248,0.1994,0.01032
URI,0.3156,0.1356,0.0972,0.1418,0.3098,0.00493
V,0.2716,0.1652,0.1222,0.167,0.274,0.00711
VRSK,0.2126,0.2044,0.1514,0.2116,0.22,0.00921
WRK,0.2776,0.162,0.1142,0.1622,0.284,0.00622
XOM,0.2814,0.1604,0.1206,0.1586,0.279,0.00635
IVV,0.1012,0.2714,0.255,0.2736,0.0988,0.01396
IWM,0.2084,0.21,0.1614,0.1998,0.2204,0.00931
EWU,0.1272,0.252,0.2274,0.2666,0.1268,0.0131
EWG,0.1286,0.2616,0.2144,0.2626,0.1328,0.01291
EWL,0.0956,0.283,0.2576,0.2774,0.0864,0.01446
EWQ,0.1436,0.2476,0.2122,0.2464,0.1502,0.01223
IEUS,0.1434,0.2592,0.2062,0.245,0.1462,0.01226
EWJ,0.1442,0.2554,0.212,0.2474,0.141,0.01256
EWT,0.2236,0.2076,0.1562,0.1978,0.2148,0.00909
MCHI,0.2588,0.1618,0.1276,0.1792,0.2726,0.00694
INDA,0.1696,0.2354,0.194,0.228,0.173,0.01131
EWY,0.2054,0.2118,0.1544,0.2144,0.214,0.0093
EWA,0.1654,0.2374,0.1914,0.2378,0.168,0.01138
EWH,0.1352,0.2544,0.211,0.2598,0.1396,0.01284
EWZ,0.2998,0.1448,0.1034,0.1514,0.3006,0.00552
EWC,0.1372,0.2676,0.2028,0.2526,0.1398,0.01236
IEMG,0.1498,0.2454,0.194,0.2436,0.1672,0.01179
LQD,0.0034,0.256,0.4854,0.2514,0.0038,0.0187
HYG,0.0,0.1492,0.6938,0.157,0.0,0.0198
SHY,0.0,0.0,1.0,0.0,0.0,0.02061
IEF,0.0008,0.2136,0.5494,0.2346,0.0016,0.0191
TLT,0.1084,0.2564,0.2364,0.2764,0.1224,0.01338
SEGA.L,0.2186,0.2048,0.1556,0.207,0.214,0.00928
IEAA.L,0.0,0.0268,0.948,0.0252,0.0,0.02039
HIGH.L,0.0,0.0784,0.8248,0.0968,0.0,0.02015
JPEA.L,0.0014,0.2228,0.529,0.2452,0.0016,0.01894
IAU,0.4398,0.0428,0.0302,0.0412,0.446,0.00058
SLV,0.2392,0.1958,0.1468,0.1898,0.2284,0.00852
GSG,0.2046,0.2156,0.1606,0.2198,0.1994,0.00992
REET,0.1138,0.2738,0.2314,0.263,0.118,0.01357
ICLN,0.2656,0.1694,0.1322,0.1758,0.257,0.00733
IXN,0.183,0.2192,0.1772,0.2286,0.192,0.01046
IGF,0.0738,0.2812,0.2716,0.2868,0.0866,0.01487
IUVL.L,0.1722,0.247,0.1824,0.2286,0.1698,0.01117
IUMO.L,0.2188,0.2164,0.1506,0.2002,0.214,0.00915
SPMV.L,0.0784,0.2824,0.2706,0.2706,0.098,0.01451
IEVL.L,0.1506,0.2496,0.2034,0.2476,0.1488,0.01229
IEFM.L,0.5026,0.0056,0.0034,0.0046,0.4838,1e-05
MVEU.L,0.0616,0.2882,0.2892,0.2988,0.0622,0.01546
XLK,0.1882,0.2276,0.179,0.22,0.1852,0.01034
XLF,0.1848,0.2158,0.1716,0.2358,0.192,0.01054
XLV,0.0826,0.2748,0.27,0.289,0.0836,0.01484
XLE,0.2872,0.1574,0.116,0.1584,0.281,0.00634
XLY,0.1786,0.2384,0.1712,0.2316,0.1802,0.0106
XLI,0.1416,0.254,0.2144,0.2602,0.1298,0.01265
XLC,0.1564,0.2534,0.1962,0.237,0.157,0.01181
XLU,0.1178,0.276,0.2228,0.2614,0.122,0.01314
XLP,0.0664,0.286,0.2878,0.292,0.0678,0.01552
XLB,0.1474,0.2518,0.2094,0.247,0.1444,0.01201
VXX,0.4216,0.0644,0.0394,0.0618,0.4128,0.00117
