ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWH,0.1464,0.2566,0.2062,0.2338,0.157,-0.00447
EWZ,0.2852,0.1566,0.1078,0.1556,0.2948,-0.00248
EWC,0.1726,0.2284,0.1936,0.2362,0.1692,-0.00047
IEMG,0.1584,0.2434,0.1928,0.2426,0.1628,0.00502
LQD,0.0058,0.2776,0.4588,0.25,0.0078,0.01804
HYG,0.0004,0.186,0.6388,0.1748,0.0,0.03422
SHY,0.0,0.0,1.0,0.0,0.0,0.06794
IEF,0.0024,0.247,0.5184,0.2298,0.0024,0.03038
TLT,0.1456,0.2586,0.216,0.2488,0.131,-0.00332
SEGA.L,0.0,0.1738,0.661,0.165,0.0002,0.0385
IEAA.L,0.0,0.0618,0.8762,0.062,0.0,0.04926
HIGH.L,0.0,0.1352,0.7298,0.135,0.0,0.03417
JPEA.L,0.0062,0.2696,0.464,0.2534,0.0068,0.00994
IAU,0.0812,0.2886,0.2692,0.282,0.079,0.0764
SLV,0.2168,0.2102,0.1524,0.2072,0.2134,-0.00237
GSG,0.1992,0.2104,0.1706,0.2132,0.2066,0.00892
REET,0.118,0.27,0.2304,0.2694,0.1122,-0.17598
ICLN,0.2726,0.157,0.123,0.1668,0.2806,0.00294
IXN,0.2192,0.2078,0.1498,0.21,0.2132,-0.00256
IGF,0.0776,0.2844,0.2742,0.2904,0.0734,-8e-05
IUVL.L,0.1932,0.2174,0.1692,0.2196,0.2006,0.00082
IUMO.L,0.234,0.188,0.1398,0.1948,0.2434,0.00237
SPMV.L,0.1192,0.2678,0.2154,0.269,0.1286,-0.00567
IEVL.L,0.1526,0.244,0.1958,0.2428,0.1648,-0.00183
IEFM.L,0.1586,0.2442,0.1836,0.2374,0.1762,0.00612
MVEU.L,0.0854,0.2834,0.251,0.285,0.0952,0.00732
XLK,0.2276,0.1968,0.1518,0.2036,0.2202,-0.00069
XLF,0.1906,0.2156,0.1694,0.227,0.1974,0.00434
XLV,0.087,0.285,0.2508,0.2826,0.0946,0.00695
XLE,0.2688,0.166,0.1224,0.1702,0.2726,0.00272
XLY,0.2212,0.2022,0.1506,0.2036,0.2224,0.00154
XLI,0.1438,0.2506,0.213,0.2522,0.1404,0.00386
XLC,0.2124,0.21,0.1548,0.2098,0.213,0.00034
XLU,0.1204,0.2668,0.2312,0.2698,0.1118,-0.00166
XLP,0.0758,0.2842,0.2816,0.2866,0.0718,0.0012
XLB,0.1514,0.2464,0.2094,0.24,0.1528,-0.17921
VXX,0.4296,0.0634,0.0398,0.0524,0.4148,0.00464
