ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWU,0.1362,0.2396,0.2488,0.2504,0.125,0.01214
EWG,0.1334,0.2416,0.244,0.2516,0.1294,0.0
EWL,0.1254,0.253,0.2528,0.2426,0.1262,0.00209
EWQ,0.1596,0.2296,0.2196,0.2364,0.1548,0.0
IEUS,0.156,0.2334,0.2184,0.2396,0.1526,0.00051
EWJ,0.135,0.2442,0.2422,0.2358,0.1428,0.00389
EWT,0.1678,0.2222,0.2174,0.2162,0.1764,0.0102
MCHI,0.2578,0.1648,0.1428,0.1748,0.2598,0.00618
INDA,0.2002,0.2074,0.1824,0.2156,0.1944,0.00863
EWY,0.2314,0.1906,0.1638,0.1902,0.224,0.0
EWA,0.1862,0.2106,0.199,0.2226,0.1816,0.0
EWH,0.1568,0.2298,0.2168,0.2342,0.1624,0.00365
EWZ,0.2988,0.1428,0.119,0.1546,0.2848,0.0
EWC,0.1652,0.2258,0.217,0.2218,0.1702,0.0006
IEMG,0.1648,0.233,0.2114,0.2278,0.163,0.00785
LQD,0.0328,0.271,0.3996,0.2626,0.034,0.0508
HYG,0.016,0.2632,0.4374,0.2662,0.0172,0.06619
SHY,0.0074,0.2396,0.5012,0.2466,0.0052,0.10919
IEF,0.0252,0.2776,0.4032,0.2668,0.0272,0.06838
TLT,0.1464,0.2348,0.2366,0.2416,0.1406,0.01998
SEGA.L,0.0156,0.2594,0.445,0.2634,0.0166,0.07913
IEAA.L,0.0104,0.2544,0.4784,0.2468,0.01,0.09163
HIGH.L,0.0146,0.2526,0.4644,0.2562,0.0122,0.07622
JPEA.L,0.0326,0.2632,0.3964,0.2746,0.0332,0.0433
IAU,0.1018,0.2548,0.2846,0.2586,0.1002,0.02358
SLV,0.2106,0.2042,0.1758,0.1874,0.222,0.0
GSG,0.1996,0.2044,0.1876,0.2116,0.1968,0.01019
REET,0.127,0.2456,0.2662,0.2384,0.1228,0.00196
ICLN,0.262,0.1622,0.1386,0.1684,0.2688,0.00173
IXN,0.2064,0.2006,0.1826,0.1948,0.2156,0.0
IGF,0.0978,0.264,0.2788,0.269,0.0904,0.00891
IUVL.L,0.198,0.2122,0.2038,0.2012,0.1848,0.00549
IUMO.L,0.233,0.1876,0.1742,0.1814,0.2238,0.00292
SPMV.L,0.135,0.2372,0.2496,0.2502,0.128,0.00603
IEVL.L,0.1628,0.236,0.2258,0.227,0.1484,0.00804
IEFM.L,0.1764,0.2266,0.2064,0.222,0.1686,0.02176
MVEU.L,0.1108,0.2506,0.2746,0.2576,0.1064,0.01511
XLK,0.211,0.1998,0.1696,0.2,0.2196,0.00052
XLF,0.1922,0.2136,0.191,0.2124,0.1908,0.00573
XLV,0.1054,0.2534,0.2782,0.2616,0.1014,0.01231
XLE,0.2666,0.168,0.1394,0.1634,0.2626,0.00472
XLY,0.2118,0.1978,0.1758,0.1908,0.2238,0.00388
XLI,0.1472,0.2336,0.2318,0.2346,0.1528,0.0037
XLC,0.2094,0.1962,0.1812,0.2016,0.2116,0.0
XLU,0.1338,0.2468,0.2554,0.2336,0.1304,0.00308
XLP,0.0932,0.2686,0.292,0.258,0.0882,0.01007
XLB,0.1552,0.24,0.2188,0.2286,0.1574,0.0
VXX,0.4208,0.0618,0.0484,0.064,0.405,0.00939
