ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
EWZ,0.2942,0.1642,0.1044,0.155,0.2822,0.0
EWC,0.1482,0.251,0.2116,0.2404,0.1488,0.0
IEMG,0.1628,0.2446,0.1982,0.24,0.1544,0.0
LQD,0.0024,0.2362,0.5048,0.252,0.0046,0.0
HYG,0.0,0.1564,0.6874,0.1562,0.0,0.0
SHY,0.0,0.0,1.0,0.0,0.0,0.01083
IEF,0.0004,0.2064,0.5522,0.2398,0.0012,0.0
TLT,0.1032,0.2702,0.2316,0.2764,0.1186,0.0
SEGA.L,0.327,0.1292,0.095,0.1242,0.3246,0.49137
IEAA.L,0.0,0.0232,0.9428,0.034,0.0,0.01601
HIGH.L,0.0,0.1036,0.7676,0.1288,0.0,0.01129
JPEA.L,0.0048,0.2396,0.488,0.2618,0.0058,0.0
IAU,0.3928,0.0826,0.057,0.074,0.3936,0.01364
SLV,0.2038,0.2164,0.167,0.2102,0.2026,0.0
GSG,0.1816,0.235,0.1856,0.2206,0.1772,0.00611
REET,0.1078,0.2744,0.2414,0.268,0.1084,0.0
ICLN,0.281,0.1784,0.1246,0.1584,0.2576,0.0
IXN,0.2198,0.2082,0.1526,0.2086,0.2108,0.0
IGF,0.0638,0.2918,0.2998,0.2834,0.0612,0.0
IUVL.L,0.1992,0.2128,0.1646,0.2272,0.1962,0.0
IUMO.L,0.2472,0.178,0.1328,0.1838,0.2582,0.0
SPMV.L,0.122,0.2612,0.2212,0.268,0.1276,0.0
IEVL.L,0.1646,0.2266,0.1922,0.2544,0.1622,0.0
IEFM.L,0.496,0.0046,0.003,0.004,0.4924,0.04166
MVEU.L,0.083,0.282,0.26,0.2922,0.0828,0.0
XLK,0.2264,0.2034,0.1494,0.1984,0.2224,0.0
XLF,0.176,0.2292,0.1812,0.237,0.1766,0.0
XLV,0.0776,0.2832,0.2678,0.2854,0.086,0.0
XLE,0.257,0.181,0.1242,0.1726,0.2652,0.0
XLY,0.2296,0.206,0.154,0.1912,0.2192,0.0
XLI,0.122,0.262,0.2258,0.2626,0.1276,0.0
XLC,0.1778,0.2288,0.1864,0.2308,0.1762,0.0
XLU,0.1052,0.2782,0.2326,0.2722,0.1118,0.0
XLP,0.0608,0.2858,0.297,0.2926,0.0638,0.0
XLB,0.1324,0.2644,0.2146,0.2484,0.1402,0.0
VXX,0.4068,0.0654,0.042,0.0718,0.414,0.07183
