genre,category,strategy,elo,cpu
manager_var,m6_daily_p100_n200_implied,schur_diag_diag_ewa_r050_n25_s5_g000_long_manager,1477.0782983950032,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r025_n50_s5_g000_long_manager,1472.1752445545014,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_vol_ewa_r050_n25_s5_g100_long_manager,1471.773315788975,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r050_n25_s5_g100_long_manager,1471.5424519607302,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r050_n25_s5_g010_long_manager,1470.9854298276489,-1.0
manager_var,m6_daily_p100_n200_implied,schur_vol_vol_ewa_r050_n25_s5_g050_long_manager,1467.3387635510883,-1.0
manager_var,m6_daily_p100_n200_implied,hrp_weak_weak_pm_t0_d0_r025_n50_s5_long_manager,1466.2488223833361,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r050_n25_s5_g000_long_manager,1464.295817338743,-1.0
manager_var,m6_daily_p100_n200_implied,hrp_vol_vol_pm_t0_d0_r025_n50_s5_long_manager,1454.7368822671926,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r025_n50_s5_g100_long_manager,1454.1349845534612,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_weak_pm_t0_r050_n25_s5_g050_long_manager,1453.7702575625638,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r025_n50_s5_g050_long_manager,1452.4169820973448,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r025_n50_s5_g050_long_manager,1450.75797438081,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_diag_ewa_r050_n25_s5_g010_long_manager,1450.5567215961892,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_weak_pm_t0_r050_n25_s5_g000_long_manager,1449.5322000821054,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r025_n50_s5_g010_long_manager,1448.5268762552403,-1.0
manager_var,m6_daily_p100_n200_implied,molyboga_r025_n50_long_manager,1447.3435690104977,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_weak_pm_t0_r050_n25_s5_g100_long_manager,1446.254156707523,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_diag_ewa_r050_n25_s5_g050_long_manager,1445.9513648123047,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_vol_ewa_r050_n25_s5_g010_long_manager,1444.9462422840443,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_weak_pm_t0_r050_n25_s5_g010_long_manager,1443.8713527721432,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r025_n50_s5_g010_long_manager,1443.6127153715945,-1.0
manager_var,m6_daily_p100_n200_implied,schur_diag_diag_ewa_r050_n25_s5_g100_long_manager,1442.6602316456297,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_vol_ewa_r050_n25_s5_g050_long_manager,1442.250705042239,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r050_n25_s5_g050_long_manager,1438.338259685731,-1.0
manager_var,m6_daily_p100_n200_implied,hrp_vol_vol_pm_t0_d0_r025_n50_s50_long_manager,1438.2365021403402,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r025_n50_s5_g000_long_manager,1437.249861230792,-1.0
manager_var,m6_daily_p100_n200_implied,equal_long_manager,1432.9505092852633,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r050_n25_s5_g050_long_manager,1431.670238663549,-1.0
manager_var,m6_daily_p100_n200_implied,schur_vol_vol_ewa_r050_n25_s5_g010_long_manager,1429.3337247377665,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r025_n50_s5_g100_long_manager,1427.299210061563,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_ewa_r050_n25_s5_g010_long_manager,1426.8152467755933,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r050_n25_s5_g000_long_manager,1426.6229227611166,-1.0
manager_var,m6_daily_p100_n200_implied,schur_vol_vol_ewa_r050_n25_s5_g000_long_manager,1423.257262564738,-1.0
manager_var,m6_daily_p100_n200_implied,molyboga_r001_n100_long_manger,1423.1105479008663,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_weak_pm_t0_r050_n25_s5_g100_long_manager,1419.719579823483,-1.0
manager_var,m6_daily_p100_n200_implied,hrp_weak_vol_ewa_r025_n50_s50_long_manager,1418.8435649595506,-1.0
manager_var,m6_daily_p100_n200_implied,schur_weak_vol_ewa_r050_n25_s5_g000_long_manager,1408.9718170708684,-1.0
manager_var,m6_daily_p100_n200_implied,schur_vol_vol_ewa_r050_n25_s5_g100_long_manager,1408.697251508869,-1.0
manager_var,m6_daily_p100_n200_implied,rfl_hrp_vol_long_manager_n200,1376.9251381625293,-1.0
manager_var,m6_daily_p100_n200_implied,rfl_hrp_var_long_manager_n200,1236.6117014357555,-1.0
manager_var,m6_stocks_daily_p25_n100,ppo_pm_t0_d0_r025_n50_vol_long_manager,1995.9782493864882,23.0
manager_var,m6_stocks_daily_p25_n100,weak_pm_t0_d0_r025_n50_long_manager,1869.2413890544035,-1.0
manager_var,m6_stocks_daily_p25_n100,ppo_ewa_d0_r025_n50_vol_long_manager,1837.7388180994371,-1.0
manager_var,m6_stocks_daily_p25_n100,weak_ewa_t0_d0_r025_n50_long_manager,1812.292873591072,37.2
manager_var,m6_stocks_daily_p25_n100,weak_pm_t0_d0_r050_n50_long_manager,1787.3233381493071,34.1
manager_var,m6_stocks_daily_p25_n100,weak_sk_mcd_pcov_d0_n100_long_manager,1754.255537516083,123.3
manager_var,m6_stocks_daily_p25_n100,weak_ewa_t0_d0_r050_n50_long_manager,1724.8695934631346,39.4
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_vol_long_manager,1720.9816518980956,372.4
manager_var,m6_stocks_daily_p25_n100,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1711.8838861816528,297.7
manager_var,m6_stocks_daily_p25_n100,weak_sk_glcv_pcov_d0_n100_long_manager,1698.738600607381,570.8
manager_var,m6_stocks_daily_p25_n100,ppo_sk_mcd_pcov_d0_n100_vol_long_manager,1688.9622834301958,230.1
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_t0_vol_long_manager,1681.0419324924148,708.7
manager_var,m6_stocks_daily_p25_n100,hrp_weak_pm_t0_d0_r050_n25_long_manager,1639.6101311569214,175.4
manager_var,m6_stocks_daily_p25_n100,hrp_weak_pm_t0_d0_r025_n50_long_manager,1637.7620444625388,147.7
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r050_n25_g100_long_manager,1574.4078301850327,218.6
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r025_n50_g100_long_manager,1542.2223614125587,162.4
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1531.958654520094,-1.0
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1520.0607529941856,255.8
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1513.9232105833846,-1.0
manager_var,m6_stocks_daily_p25_n100,hrp_weak_emp_d0_r025_n50_long_manager,1512.3531364291498,-1.0
manager_var,m6_stocks_daily_p25_n100,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1462.2485188229293,195.1
manager_var,m6_stocks_daily_p25_n100,hrp_weak_emp_d0_r050_n25_long_manager,1457.3940587980967,109.9
manager_var,m6_stocks_daily_p25_n100,weak_sk_ld_pcov_d0_n100_long_manager,1451.379199819144,14.7
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r050_n25_g050_long_manager,1447.9326413438553,205.8
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_vol_long_manager,1429.2251147136924,1.5
manager_var,m6_stocks_daily_p25_n100,schur_weak_emp_d0_r025_n50_g050_long_manager,1428.27435089181,147.2
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_sharpe_long_manager,1381.5438236082448,1222.9
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_t0_sharpe_long_manager,1359.6936160392247,522.7
manager_var,m6_stocks_daily_p25_n100,ppo_ewa_d0_r025_n50_sharpe_long_manager,1311.8981946774347,75.6
manager_var,m6_stocks_daily_p25_n100,ppo_sk_mcd_pcov_d0_n100_sharpe_long_manager,1309.642325956944,39.7
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_t0_quad_long_manager,1295.767069979181,556.2
manager_var,m6_stocks_daily_p25_n100,ppo_pm_t0_d0_r025_n50_sharpe_long_manager,1252.3882404591413,39.3
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_sharpe_long_manager,1238.935871677665,6.8
manager_var,m6_stocks_daily_p25_n100,ppo_sk_glcv_pcov_d0_n100_quad_long_manager,1190.1493113128276,585.9
manager_var,m6_stocks_daily_p25_n100,ppo_sk_mcd_pcov_d0_n100_quad_long_manager,1178.4434328846485,49.2
manager_var,m6_stocks_daily_p25_n100,ppo_sk_ld_pcov_d1_n100_quad_long_manager,1176.8876314180882,31.4
manager_var,m6_stocks_daily_p25_n100,ppo_pm_t0_d0_r025_n50_quad_long_manager,1008.0005201700495,23.1
manager_var,m6_stocks_daily_p25_n100,ppo_ewa_d0_r025_n50_quad_long_manager,864.5898018134935,71.0
manager_var,stocks_20_days_p50_n100,weak_pm_t0_d0_r025_n50_long_manager,1575.27271715072,-1.0
manager_var,stocks_20_days_p50_n100,weak_ewa_t0_d0_r025_n50_long_manager,1569.5247438750885,37.2
manager_var,stocks_20_days_p50_n100,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1550.1810522344133,297.7
manager_var,stocks_20_days_p50_n100,weak_ewa_t0_d0_r050_n50_long_manager,1539.638642662559,39.4
manager_var,stocks_20_days_p50_n100,hrp_weak_pm_t0_d0_r025_n50_long_manager,1533.628818714552,147.7
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r050_n25_g050_long_manager,1529.040329909529,205.8
manager_var,stocks_20_days_p50_n100,hrp_weak_emp_d0_r050_n25_long_manager,1522.9406324529991,109.9
manager_var,stocks_20_days_p50_n100,ppo_ewa_d0_r025_n50_vol_long_manager,1522.569703071363,-1.0
manager_var,stocks_20_days_p50_n100,weak_pm_t0_d0_r050_n50_long_manager,1505.4189061370957,34.1
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g025_long_manager,1502.231000094339,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g100_long_manager,1502.077093473504,162.4
manager_var,stocks_20_days_p50_n100,hrp_weak_pm_t0_d0_r050_n25_long_manager,1494.8954409344942,175.4
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1491.4856524487343,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1491.3324572951533,195.1
manager_var,stocks_20_days_p50_n100,weak_sk_glcv_pcov_d0_n100_long_manager,1490.237944545767,570.8
manager_var,stocks_20_days_p50_n100,ppo_pm_t0_d0_r025_n50_vol_long_manager,1488.081946232124,23.0
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g025_long_manager,1487.7744688862306,-1.0
manager_var,stocks_20_days_p50_n100,weak_sk_mcd_pcov_d0_n100_long_manager,1487.1315939705507,123.3
manager_var,stocks_20_days_p50_n100,schur_diag_weak_pm_t0_d0_r025_n50_g025_long_manager,1478.9819842828856,-1.0
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r050_n25_g100_long_manager,1472.2857117699198,218.6
manager_var,stocks_20_days_p50_n100,schur_weak_emp_d0_r025_n50_g050_long_manager,1470.449336679047,147.2
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1466.1391180052346,255.8
manager_var,stocks_20_days_p50_n100,hrp_weak_emp_d0_r025_n50_long_manager,1462.943846342316,-1.0
manager_var,stocks_20_days_p50_n100,schur_diag_weak_pm_t0_d0_r025_n50_g050_long_manager,1461.4176117109826,-1.0
manager_var,stocks_20_days_p50_n100,weak_sk_ld_pcov_d0_n100_long_manager,1459.5542045822638,14.7
manager_var,stocks_20_days_p50_n100,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1444.7650425381348,-1.0
manager_var,m6_daily_p100_n200,weak_sk_mcd_pcov_d0_n100_long_manager,2466.5059715863877,123.3
manager_var,m6_daily_p100_n200,weak_pm_t0_d0_r025_n50_long_manager,2461.968663009077,-1.0
manager_var,m6_daily_p100_n200,weak_ewa_t0_d0_r025_n50_long_manager,2432.3175217277817,37.2
manager_var,m6_daily_p100_n200,ppo_pm_t0_d0_r025_n50_vol_long_manager,2408.9251908086712,23.0
manager_var,m6_daily_p100_n200,ppo_ewa_d0_r025_n50_vol_long_manager,2356.951204560125,-1.0
manager_var,m6_daily_p100_n200,weak_pm_t0_d0_r050_n50_long_manager,2184.046597169129,34.1
manager_var,m6_daily_p100_n200,weak_ewa_t0_d0_r050_n50_long_manager,2179.996893501731,39.4
manager_var,m6_daily_p100_n200,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1994.8939109882685,297.7
manager_var,m6_daily_p100_n200,weak_sk_glcv_pcov_d0_n100_long_manager,1965.8727061862228,570.8
manager_var,m6_daily_p100_n200,weak_sk_ld_pcov_d0_n100_long_manager,1810.8636894578462,14.7
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g010_long_manager,1428.5736171986705,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_weak_pm_t0_d0_r025_n50_s5_long_manager,1428.5662927208057,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g000_long_manager,1425.2926249071922,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g010_long_manager,1424.311346203222,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g000_long_manager,1423.9033632049293,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g000_long_manager,1423.7110003932746,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g100_long_manager,1423.072435679552,-1.0
manager_var,m6_daily_p100_n200,equal_long_manager,1422.3340648137296,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g010_long_manager,1421.8345293309685,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g100_long_manager,1420.782711084915,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g000_long_manager,1419.6206146133118,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g000_long_manager,1419.272069765007,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g050_long_manager,1419.068215955361,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g010_long_manager,1418.1159771769048,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g000_long_manager,1417.7912926228844,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g050_long_manager,1417.3448330335323,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_vol_ewa_r025_n50_s50_long_manager,1417.2584880220957,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g050_long_manager,1416.6845595991508,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g010_long_manager,1415.697242244454,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g050_long_manager,1415.5626547905413,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g050_long_manager,1415.2560454745571,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g050_long_manager,1415.1291840408996,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g100_long_manager,1413.439130226716,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g100_long_manager,1412.3089648818561,-1.0
manager_var,m6_daily_p100_n200,schur_weak_vol_ewa_r050_n25_s5_g050_long_manager,1411.779310970801,-1.0
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g100_long_manager,1407.9781788980754,162.4
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g000_long_manager,1405.2241821632786,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g100_long_manager,1405.0009401463283,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g000_long_manager,1404.0349134113985,-1.0
manager_var,m6_daily_p100_n200,hrp_vol_vol_pm_t0_d0_r025_n50_s5_long_manager,1403.5701834621882,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r025_n50_s5_g010_long_manager,1402.943228097611,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r050_n25_s5_g100_long_manager,1400.8977227035482,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_ewa_r025_n50_s5_g100_long_manager,1400.1987452874953,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_r050_n25_s5_g010_long_manager,1400.178887343772,-1.0
manager_var,m6_daily_p100_n200,hrp_vol_vol_pm_t0_d0_r025_n50_s50_long_manager,1397.0857890013901,-1.0
manager_var,m6_daily_p100_n200,schur_weak_weak_pm_t0_r050_n25_s5_g100_long_manager,1395.9736264097498,-1.0
manager_var,m6_daily_p100_n200,schur_vol_vol_ewa_r050_n25_s5_g010_long_manager,1395.625078397308,-1.0
manager_var,m6_daily_p100_n200,schur_diag_diag_ewa_r050_n25_s5_g050_long_manager,1388.8068112049061,-1.0
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r050_n25_g100_long_manager,1377.656409567712,218.6
manager_var,m6_daily_p100_n200,hrp_weak_emp_d0_r025_n50_long_manager,1377.6312279858105,-1.0
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1346.2891434770515,195.1
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g050_long_manager,1338.7335298715088,147.2
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r025_n50_g025_long_manager,1333.6631617278981,-1.0
manager_var,m6_daily_p100_n200,schur_weak_emp_d0_r050_n25_g050_long_manager,1333.258631123898,205.8
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1325.3375918251522,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_emp_d0_r050_n25_long_manager,1321.3559079795848,109.9
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1305.0028175283758,-1.0
manager_var,m6_daily_p100_n200,hrp_weak_pm_t0_d0_r050_n25_long_manager,1304.9815047459272,175.4
manager_var,m6_daily_p100_n200,hrp_weak_pm_t0_d0_r025_n50_long_manager,1293.643717783655,147.7
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g025_long_manager,1281.7839422815102,-1.0
manager_var,m6_daily_p100_n200,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1274.5355752165085,255.8
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_d0_r025_n50_g050_long_manager,1264.500920253589,-1.0
manager_var,m6_daily_p100_n200,schur_diag_weak_pm_t0_d0_r025_n50_g025_long_manager,1194.3137797319575,-1.0
manager_var,m6_daily_p100_n200,rfl_hrp_vol_long_manager_n200,947.2999879803671,-1.0
manager_var,m6_daily_p100_n200,rfl_hrp_var_long_manager_n200,923.4409464418491,-1.0
manager_var,m6_daily_p35_n300,ppo_pm_t0_d0_r025_n50_vol_long_manager,1789.1284252725716,23.0
manager_var,m6_daily_p35_n300,ppo_ewa_d0_r025_n50_vol_long_manager,1749.567709155035,-1.0
manager_var,m6_daily_p35_n300,weak_pm_t0_d0_r025_n50_long_manager,1710.6430048464701,-1.0
manager_var,m6_daily_p35_n300,weak_ewa_t0_d0_r025_n50_long_manager,1683.7135764754973,37.2
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r025_n50_g050_long_manager,1679.554582267583,147.2
manager_var,m6_daily_p35_n300,ppo_sk_mcd_pcov_d0_n100_vol_long_manager,1663.516539631849,230.1
manager_var,m6_daily_p35_n300,weak_sk_mcd_pcov_d0_n100_long_manager,1658.4560636167162,123.3
manager_var,m6_daily_p35_n300,hrp_weak_emp_d0_r025_n50_long_manager,1654.633479434355,-1.0
manager_var,m6_daily_p35_n300,weak_ewa_t0_d0_r050_n50_long_manager,1654.3545655743521,39.4
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r025_n50_g100_long_manager,1613.85221576886,162.4
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r025_n50_g050_long_manager,1587.2598419461415,-1.0
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r025_n50_g100_long_manager,1574.7985091401454,195.1
manager_var,m6_daily_p35_n300,weak_pm_t0_d0_r050_n50_long_manager,1568.8809446308774,34.1
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_vol_long_manager,1560.674408190302,372.4
manager_var,m6_daily_p35_n300,weak_sk_glcv_pcov_d0_n100_t0_long_manager,1548.8500552239796,297.7
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r050_n25_g050_long_manager,1546.8474360198618,205.8
manager_var,m6_daily_p35_n300,hrp_weak_pm_t0_d0_r025_n50_long_manager,1545.3583096523482,147.7
manager_var,m6_daily_p35_n300,hrp_weak_emp_d0_r050_n25_long_manager,1544.9000375895682,109.9
manager_var,m6_daily_p35_n300,hrp_weak_pm_t0_d0_r050_n25_long_manager,1540.9898523584998,175.4
manager_var,m6_daily_p35_n300,weak_sk_glcv_pcov_d0_n100_long_manager,1532.0762078311348,570.8
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r050_n25_g100_long_manager,1514.653749061947,255.8
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_t0_sharpe_long_manager,1479.8831700718888,522.7
manager_var,m6_daily_p35_n300,schur_weak_pm_t0_d0_r050_n25_g050_long_manager,1479.8464741528157,-1.0
manager_var,m6_daily_p35_n300,schur_weak_emp_d0_r050_n25_g100_long_manager,1463.3014568601257,218.6
manager_var,m6_daily_p35_n300,ppo_sk_ld_pcov_d1_n100_vol_long_manager,1452.2523454396498,1.5
manager_var,m6_daily_p35_n300,ppo_sk_glcv_pcov_d0_n100_t0_vol_long_manager,1409.1809338894095,708.7
manager_var,m6_daily_p35_n300,ppo_sk_ld_pcov_d1_n100_sharpe_long_manager,1408.9151018841676,6.8
manager_var,m6_daily_p35_n300,ppo_ewa_d0_r025_n50_sharpe_long_manager,1394.0819698127284,75.6
