ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
MCHI,0.2588,0.193,0.1284,0.169,0.2508,0.00636
INDA,0.1856,0.2236,0.1616,0.224,0.2052,0.00939
EWY,0.2224,0.207,0.1524,0.2024,0.2158,0.00798
EWA,0.183,0.229,0.1798,0.2264,0.1818,0.01031
EWH,0.142,0.2502,0.2154,0.2576,0.1348,0.01216
EWZ,0.2988,0.1552,0.104,0.1446,0.2974,0.00453
EWC,0.164,0.2392,0.192,0.2476,0.1572,0.01137
IEMG,0.1528,0.246,0.2102,0.2364,0.1546,0.01181
LQD,0.0046,0.2508,0.4912,0.2482,0.0052,0.02398
HYG,0.0,0.1648,0.6692,0.166,0.0,0.02703
SHY,0.0,0.0,1.0,0.0,0.0,0.02974
IEF,0.002,0.2254,0.5402,0.2304,0.002,0.02503
TLT,0.129,0.2626,0.2224,0.2572,0.1288,0.01296
SEGA.L,0.2762,0.1598,0.1186,0.1708,0.2746,0.00538
IEAA.L,0.0,0.0312,0.9334,0.0354,0.0,0.02898
HIGH.L,0.0,0.1238,0.7436,0.1326,0.0,0.02779
JPEA.L,0.0054,0.2606,0.4704,0.2578,0.0058,0.024
IAU,0.0806,0.274,0.2888,0.284,0.0726,0.01669
SLV,0.2176,0.2068,0.1558,0.2108,0.209,0.0083
GSG,0.194,0.22,0.1654,0.2152,0.2054,0.00916
REET,0.1122,0.271,0.2336,0.2636,0.1196,0.01443
ICLN,0.2772,0.1704,0.1218,0.1566,0.274,0.00562
IXN,0.2206,0.213,0.1538,0.2098,0.2028,0.00847
IGF,0.078,0.28,0.285,0.278,0.079,0.0169
IUVL.L,0.1924,0.2178,0.1768,0.2244,0.1886,0.00948
IUMO.L,0.2288,0.1988,0.1526,0.1904,0.2294,0.00728
SPMV.L,0.1184,0.2532,0.2284,0.2754,0.1246,0.01374
IEVL.L,0.1638,0.2368,0.1932,0.2456,0.1606,0.01146
IEFM.L,0.4988,0.0076,0.0042,0.0066,0.4828,0.0
MVEU.L,0.0882,0.2812,0.269,0.2724,0.0892,0.01595
XLK,0.2108,0.2014,0.155,0.2098,0.223,0.00816
XLF,0.1728,0.2262,0.1764,0.2368,0.1878,0.00987
XLV,0.0904,0.2768,0.2638,0.2764,0.0926,0.01558
XLE,0.2702,0.1734,0.1302,0.1724,0.2538,0.00569
XLY,0.2136,0.2078,0.1534,0.2014,0.2238,0.00827
XLI,0.137,0.2582,0.2086,0.2572,0.139,0.01282
XLC,0.1682,0.2432,0.1838,0.2296,0.1752,0.01069
XLU,0.1232,0.268,0.2252,0.2646,0.119,0.01398
XLP,0.0732,0.2772,0.3066,0.2772,0.0658,0.01717
XLB,0.1384,0.243,0.208,0.2692,0.1414,0.01215
VXX,0.4136,0.0618,0.0446,0.0696,0.4104,0.00077
