ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
ICLN,0.2826,0.1628,0.1236,0.1664,0.2646,0.0
IXN,0.216,0.217,0.1564,0.202,0.2086,0.00187
IGF,0.0638,0.2868,0.3008,0.2894,0.0592,0.01247
IUVL.L,0.1998,0.2202,0.1636,0.2288,0.1876,0.00814
IUMO.L,0.25,0.1934,0.135,0.1808,0.2408,0.00083
SPMV.L,0.1234,0.2624,0.2294,0.2718,0.113,0.01614
IEVL.L,0.1588,0.241,0.2082,0.2376,0.1544,0.01768
IEFM.L,0.4898,0.0052,0.0026,0.0074,0.495,0.00029
MVEU.L,0.0856,0.2762,0.2786,0.2892,0.0704,0.02663
XLK,0.2252,0.2122,0.1518,0.1966,0.2142,0.00369
XLF,0.1728,0.2334,0.1778,0.2374,0.1786,0.00608
XLV,0.088,0.2804,0.268,0.2852,0.0784,0.01674
XLE,0.2602,0.172,0.1336,0.1664,0.2678,0.00597
XLY,0.225,0.2018,0.1536,0.1988,0.2208,0.00856
XLI,0.123,0.266,0.2254,0.2592,0.1264,0.00321
XLC,0.1816,0.2358,0.1782,0.229,0.1754,0.00507
XLU,0.12,0.2546,0.2302,0.2836,0.1116,0.0079
XLP,0.0658,0.281,0.2946,0.2936,0.065,0.01559
XLB,0.1364,0.251,0.222,0.2474,0.1432,0.0
VXX,0.416,0.0606,0.0386,0.0624,0.4224,0.03918
