ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
URI,0.3144,0.1336,0.096,0.1358,0.3202,0.00397
V,0.301,0.148,0.1126,0.147,0.2914,0.00446
VRSK,0.1968,0.2242,0.166,0.2066,0.2064,0.00889
WRK,0.2782,0.1512,0.1212,0.1556,0.2938,0.00508
XOM,0.271,0.1698,0.1162,0.1706,0.2724,0.0056
IVV,0.1292,0.2572,0.221,0.2682,0.1244,0.01324
IWM,0.2238,0.2008,0.1578,0.1998,0.2178,0.008
EWU,0.122,0.266,0.2266,0.2616,0.1238,0.01391
EWG,0.1244,0.256,0.2332,0.263,0.1234,0.01364
EWL,0.1068,0.2702,0.2478,0.2744,0.1008,0.01501
EWQ,0.1534,0.2468,0.2112,0.2358,0.1528,0.01194
IEUS,0.1518,0.2466,0.2054,0.2478,0.1484,0.01207
EWJ,0.125,0.2524,0.2352,0.2594,0.128,0.01332
EWT,0.1702,0.2374,0.1872,0.2348,0.1704,0.01069
MCHI,0.25,0.1836,0.126,0.1752,0.2652,0.00636
INDA,0.1968,0.2234,0.1652,0.2122,0.2024,0.00939
EWY,0.2266,0.2032,0.1464,0.2068,0.217,0.00798
EWA,0.1806,0.2218,0.1876,0.2312,0.1788,0.01031
EWH,0.141,0.2572,0.2082,0.2456,0.148,0.01216
EWZ,0.3048,0.1466,0.103,0.1492,0.2964,0.00453
EWC,0.1564,0.2442,0.1944,0.2514,0.1536,0.01137
IEMG,0.154,0.2476,0.1992,0.2506,0.1486,0.01181
LQD,0.005,0.267,0.4622,0.2614,0.0044,0.02398
HYG,0.0,0.1722,0.6692,0.1586,0.0,0.02703
SHY,0.0,0.0,1.0,0.0,0.0,0.02974
IEF,0.0026,0.2412,0.5234,0.2308,0.002,0.02503
TLT,0.1386,0.2544,0.2246,0.2494,0.133,0.01297
SEGA.L,0.2788,0.16,0.1174,0.175,0.2688,0.00538
IEAA.L,0.0,0.0434,0.9172,0.0394,0.0,0.02899
HIGH.L,0.0,0.1206,0.7554,0.124,0.0,0.02779
JPEA.L,0.0058,0.2658,0.4632,0.2604,0.0048,0.024
IAU,0.0816,0.2926,0.2682,0.2778,0.0798,0.01669
SLV,0.2224,0.2042,0.1518,0.2014,0.2202,0.00831
GSG,0.1936,0.222,0.1658,0.2188,0.1998,0.00917
REET,0.1136,0.2718,0.239,0.2676,0.108,0.01442
ICLN,0.2708,0.161,0.1244,0.1706,0.2732,0.00562
IXN,0.217,0.2018,0.1562,0.2132,0.2118,0.00847
IGF,0.0778,0.2802,0.282,0.295,0.065,0.0169
IUVL.L,0.1912,0.2174,0.1788,0.2184,0.1942,0.00948
IUMO.L,0.231,0.2006,0.1338,0.1918,0.2428,0.00728
SPMV.L,0.1142,0.272,0.234,0.2608,0.119,0.01375
IEVL.L,0.1578,0.2364,0.1988,0.243,0.164,0.01146
IEFM.L,0.4908,0.0064,0.004,0.0066,0.4922,1e-05
MVEU.L,0.0846,0.2822,0.2756,0.2726,0.085,0.01596
XLK,0.2208,0.198,0.1546,0.2046,0.222,0.00816
XLF,0.187,0.2166,0.1864,0.228,0.182,0.00987
XLV,0.0922,0.2698,0.2682,0.2784,0.0914,0.01558
XLE,0.271,0.169,0.1206,0.166,0.2734,0.00569
XLY,0.2222,0.1952,0.1554,0.2086,0.2186,0.00827
XLI,0.1344,0.252,0.2184,0.255,0.1402,0.01282
XLC,0.1686,0.2296,0.2048,0.2314,0.1656,0.01069
XLU,0.1242,0.261,0.233,0.2654,0.1164,0.01397
XLP,0.0696,0.2854,0.2896,0.288,0.0674,0.01718
XLB,0.1492,0.2488,0.1938,0.2568,0.1514,0.01215
VXX,0.4226,0.064,0.0412,0.0616,0.4106,0.00077
