ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
SHY,0.0,0.0006,0.9982,0.0012,0.0,0.03868
IEF,0.0274,0.2784,0.4,0.2708,0.0234,0.02924
TLT,0.1796,0.2174,0.1976,0.2324,0.173,0.01227
SEGA.L,0.2588,0.1678,0.1354,0.1652,0.2728,0.00852
IEAA.L,0.0,0.093,0.8034,0.1036,0.0,0.03756
HIGH.L,0.0014,0.1906,0.6096,0.1982,0.0002,0.03594
JPEA.L,0.038,0.2734,0.3704,0.2844,0.0338,0.03023
IAU,0.2996,0.1436,0.1118,0.1484,0.2966,0.00591
SLV,0.237,0.1918,0.1536,0.1828,0.2348,0.00874
GSG,0.2082,0.2084,0.1702,0.2026,0.2106,0.01003
REET,0.135,0.249,0.2312,0.2472,0.1376,0.01187
ICLN,0.2532,0.1804,0.1454,0.1756,0.2454,0.00795
IXN,0.213,0.194,0.1704,0.2144,0.2082,0.00978
IGF,0.1076,0.2628,0.2646,0.2592,0.1058,0.01369
IUVL.L,0.1808,0.213,0.1936,0.2176,0.195,0.00681
IUMO.L,0.2256,0.1924,0.1504,0.1948,0.2368,0.00469
SPMV.L,0.147,0.2408,0.2222,0.2428,0.1472,0.01262
IEVL.L,0.1694,0.2292,0.198,0.2324,0.171,0.00867
IEFM.L,0.3,0.1394,0.1084,0.1392,0.313,0.00564
MVEU.L,0.1302,0.2456,0.2422,0.2538,0.1282,0.01447
XLK,0.2226,0.1902,0.1734,0.1976,0.2162,0.00718
XLF,0.1612,0.2402,0.2052,0.2274,0.166,0.01029
XLV,0.1328,0.2466,0.2246,0.2582,0.1378,0.01352
XLE,0.2212,0.1958,0.1674,0.1966,0.219,0.00425
XLY,0.2046,0.2016,0.1796,0.1972,0.217,0.00898
XLI,0.1578,0.2372,0.2072,0.2334,0.1644,0.01331
XLC,0.1786,0.2226,0.2012,0.2262,0.1714,0.01169
XLU,0.147,0.2528,0.224,0.236,0.1402,0.00844
XLP,0.1462,0.25,0.2128,0.245,0.146,0.01445
XLB,0.177,0.2106,0.1996,0.224,0.1888,0.01227
VXX,0.306,0.1524,0.1144,0.142,0.2852,0.0067
