ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
UNH,0.19,0.2226,0.172,0.223,0.1924,0.01397
URI,0.29,0.145,0.101,0.1544,0.3096,0.00066
V,0.2904,0.146,0.1186,0.1596,0.2854,-0.00323
VRSK,0.2154,0.193,0.1552,0.2066,0.2298,0.00726
WRK,0.2798,0.1572,0.1196,0.1644,0.279,-0.00592
XOM,0.2518,0.1834,0.1278,0.1856,0.2514,0.02218
IVV,0.1404,0.2552,0.2114,0.2488,0.1442,0.0071
IWM,0.2368,0.186,0.1454,0.196,0.2358,0.00024
EWU,0.1322,0.2574,0.2282,0.256,0.1262,0.01438
EWG,0.1172,0.2616,0.2406,0.2672,0.1134,0.00532
EWL,0.0942,0.2718,0.2674,0.2816,0.085,0.00725
EWQ,0.1468,0.252,0.2006,0.2532,0.1474,0.00633
IEUS,0.1488,0.2524,0.206,0.2478,0.145,0.00556
EWJ,0.1186,0.2644,0.2366,0.265,0.1154,0.00477
EWT,0.1738,0.2326,0.1908,0.2328,0.17,0.01484
MCHI,0.2514,0.179,0.1418,0.1864,0.2414,0.00602
INDA,0.2304,0.1914,0.1552,0.1976,0.2254,0.00868
EWY,0.2276,0.2042,0.1556,0.1978,0.2148,-0.00807
EWA,0.1792,0.2344,0.1756,0.227,0.1838,0.00458
EWH,0.1204,0.2696,0.2368,0.258,0.1152,0.01218
EWZ,0.279,0.1706,0.1192,0.1648,0.2664,-0.01135
EWC,0.177,0.2332,0.1894,0.2392,0.1612,-0.00065
IEMG,0.1634,0.2402,0.2012,0.2448,0.1504,0.0046
LQD,0.003,0.244,0.5096,0.24,0.0034,0.03131
HYG,0.0,0.1784,0.6488,0.1728,0.0,0.03381
SHY,0.0,0.0,0.9998,0.0002,0.0,0.04328
IEF,0.0018,0.231,0.5322,0.233,0.002,0.03765
TLT,0.1192,0.2684,0.2312,0.2574,0.1238,0.03138
SEGA.L,0.316,0.1298,0.0914,0.1416,0.3212,0.03317
IEAA.L,0.0,0.016,0.9678,0.0162,0.0,0.04312
HIGH.L,0.0,0.1382,0.725,0.1368,0.0,0.03505
JPEA.L,0.0056,0.2564,0.469,0.2632,0.0058,0.02702
IAU,0.054,0.2936,0.3148,0.284,0.0536,0.02071
SLV,0.1852,0.244,0.1758,0.2246,0.1704,0.0022
GSG,0.211,0.2098,0.173,0.2002,0.206,0.00984
REET,0.1188,0.2752,0.223,0.263,0.12,0.00746
ICLN,0.2668,0.168,0.1192,0.1768,0.2692,0.00502
IXN,0.223,0.2078,0.15,0.1908,0.2284,0.00352
IGF,0.07,0.2842,0.3002,0.2828,0.0628,0.01025
IUVL.L,0.206,0.2084,0.1592,0.214,0.2124,0.00287
IUMO.L,0.256,0.1748,0.1298,0.1858,0.2536,0.00641
SPMV.L,0.132,0.256,0.2196,0.2626,0.1298,0.01521
IEVL.L,0.183,0.2236,0.178,0.2352,0.1802,0.00533
IEFM.L,0.5046,0.004,0.0048,0.0046,0.482,0.0001
MVEU.L,0.0964,0.2732,0.251,0.2856,0.0938,0.01797
XLK,0.2334,0.1982,0.1438,0.1868,0.2378,0.00508
XLF,0.187,0.2228,0.174,0.2262,0.19,0.00813
XLV,0.083,0.2722,0.2774,0.2798,0.0876,0.01004
XLE,0.2548,0.1844,0.126,0.1898,0.245,0.01264
XLY,0.2314,0.1922,0.1454,0.1998,0.2312,0.00581
XLI,0.148,0.2488,0.2092,0.2468,0.1472,0.00366
XLC,0.1796,0.2358,0.177,0.2236,0.184,0.00397
XLU,0.1188,0.267,0.2384,0.2602,0.1156,0.01459
XLP,0.0822,0.2806,0.2762,0.278,0.083,0.00986
XLB,0.1348,0.2546,0.2088,0.2604,0.1414,-0.00012
VXX,0.426,0.055,0.0358,0.056,0.4272,0.03129
