ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
KR,0.3124,0.1478,0.0946,0.133,0.3122,0.00852
OGN,0.2724,0.1572,0.1084,0.169,0.293,0.0
PG,0.1268,0.2558,0.2264,0.2678,0.1232,0.01105
PPL,0.0824,0.2862,0.2656,0.2842,0.0816,0.02379
PRU,0.2448,0.1904,0.136,0.192,0.2368,0.0081
PYPL,0.3794,0.0832,0.0652,0.0832,0.389,0.0
RE,0.2184,0.2028,0.1494,0.2018,0.2276,0.00088
ROL,0.2924,0.1504,0.1182,0.1524,0.2866,0.0
ROST,0.282,0.161,0.1178,0.166,0.2732,0.0
UNH,0.201,0.2178,0.168,0.2076,0.2056,0.00482
URI,0.3116,0.1358,0.1032,0.139,0.3104,0.0
V,0.2896,0.1528,0.104,0.1536,0.3,0.00255
VRSK,0.1998,0.2226,0.1582,0.2156,0.2038,0.00853
WRK,0.2822,0.1754,0.1142,0.1536,0.2746,0.00435
XOM,0.2762,0.1706,0.1218,0.1666,0.2648,0.01275
IVV,0.1328,0.2574,0.2222,0.2568,0.1308,0.00734
IWM,0.2236,0.2044,0.147,0.2036,0.2214,0.0
EWU,0.1264,0.2608,0.2346,0.2634,0.1148,0.01683
EWG,0.1216,0.2692,0.2262,0.257,0.126,0.0
EWL,0.0982,0.2728,0.2526,0.2718,0.1046,0.00346
EWQ,0.1486,0.2516,0.2008,0.2466,0.1524,0.0
IEUS,0.1548,0.2474,0.2022,0.2458,0.1498,0.0041
EWJ,0.1282,0.263,0.2238,0.25,0.135,0.00759
EWT,0.178,0.2328,0.185,0.233,0.1712,0.01376
MCHI,0.2554,0.184,0.122,0.1796,0.259,0.0108
INDA,0.1984,0.227,0.1622,0.2162,0.1962,0.01525
EWY,0.2156,0.2112,0.1546,0.1956,0.223,0.0
EWA,0.1842,0.2344,0.1794,0.2222,0.1798,0.0
EWH,0.1592,0.2422,0.2044,0.2442,0.15,0.00383
EWZ,0.2986,0.147,0.1048,0.152,0.2976,0.0
EWC,0.1704,0.2324,0.1944,0.2432,0.1596,7e-05
IEMG,0.1574,0.24,0.2016,0.2468,0.1542,0.01076
LQD,0.006,0.2452,0.4756,0.2676,0.0056,0.04343
HYG,0.0,0.1626,0.6698,0.1676,0.0,0.05288
SHY,0.0,0.0,1.0,0.0,0.0,0.07195
IEF,0.0016,0.2288,0.5248,0.2434,0.0014,0.05412
TLT,0.1286,0.2534,0.224,0.2568,0.1372,0.02765
SEGA.L,0.2728,0.1672,0.1208,0.1596,0.2796,0.03282
IEAA.L,0.0,0.0348,0.9274,0.0378,0.0,0.06653
HIGH.L,0.0,0.12,0.7546,0.1254,0.0,0.05573
JPEA.L,0.0052,0.2448,0.4772,0.2666,0.0062,0.03978
IAU,0.075,0.2756,0.2862,0.2912,0.072,0.02937
SLV,0.2074,0.2026,0.1622,0.213,0.2148,0.0
GSG,0.2024,0.216,0.174,0.209,0.1986,0.01767
REET,0.1106,0.2764,0.2358,0.268,0.1092,0.00418
ICLN,0.2652,0.1682,0.1288,0.162,0.2758,0.00285
IXN,0.2132,0.215,0.1472,0.212,0.2126,0.00114
IGF,0.0816,0.273,0.286,0.2866,0.0728,0.00859
IUVL.L,0.1916,0.2158,0.174,0.216,0.2026,0.00534
IUMO.L,0.2316,0.1898,0.1348,0.1952,0.2486,0.00445
SPMV.L,0.1172,0.2588,0.2242,0.275,0.1248,0.01076
IEVL.L,0.1534,0.2436,0.1874,0.2502,0.1654,0.00698
IEFM.L,0.49,0.0066,0.0054,0.0072,0.4908,0.00027
MVEU.L,0.0884,0.2658,0.2652,0.289,0.0916,0.02074
XLK,0.2192,0.207,0.1468,0.2078,0.2192,0.00298
XLF,0.1912,0.2272,0.182,0.2164,0.1832,0.00816
XLV,0.0914,0.2744,0.2586,0.2816,0.094,0.01444
XLE,0.281,0.1658,0.1206,0.1714,0.2612,0.00726
XLY,0.2228,0.2078,0.149,0.2012,0.2192,0.00878
XLI,0.134,0.2554,0.2226,0.256,0.132,0.00534
XLC,0.1682,0.2362,0.1902,0.2284,0.177,0.00655
XLU,0.1174,0.2632,0.24,0.261,0.1184,0.00544
XLP,0.0686,0.2868,0.289,0.2892,0.0664,0.01061
XLB,0.1498,0.242,0.2164,0.2462,0.1456,0.0
VXX,0.4158,0.0578,0.0396,0.066,0.4208,0.02528
