ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
URI,0.213,0.1898,0.1894,0.1988,0.209,0.00895
V,0.199,0.1898,0.2032,0.1992,0.2088,0.00978
VRSK,0.185,0.2144,0.207,0.1976,0.196,0.01027
WRK,0.2148,0.1908,0.1912,0.1952,0.208,0.00949
XOM,0.207,0.1992,0.1978,0.1936,0.2024,0.00953
IVV,0.1938,0.213,0.204,0.2002,0.189,0.01089
IWM,0.203,0.2096,0.1968,0.1992,0.1914,0.01028
EWU,0.191,0.2074,0.1954,0.2132,0.193,0.0108
EWG,0.1794,0.2146,0.2066,0.2128,0.1866,0.01078
EWL,0.1872,0.2062,0.2154,0.2078,0.1834,0.01093
EWQ,0.1908,0.213,0.2044,0.2096,0.1822,0.01071
IEUS,0.188,0.1932,0.2086,0.2156,0.1946,0.01071
EWJ,0.1906,0.209,0.2022,0.2038,0.1944,0.01075
EWT,0.1976,0.2054,0.2126,0.1904,0.194,0.01024
MCHI,0.1856,0.2074,0.2016,0.2058,0.1996,0.00972
INDA,0.1942,0.2106,0.1986,0.2074,0.1892,0.01059
EWY,0.1976,0.1962,0.2054,0.208,0.1928,0.01028
EWA,0.1896,0.2114,0.2096,0.205,0.1844,0.0106
EWH,0.1904,0.209,0.1966,0.2062,0.1978,0.01078
EWZ,0.207,0.1998,0.1954,0.1942,0.2036,0.00922
EWC,0.1868,0.2054,0.2142,0.2074,0.1862,0.01072
IEMG,0.1884,0.2034,0.2178,0.201,0.1894,0.01066
LQD,0.1738,0.2226,0.2042,0.2228,0.1766,0.01123
HYG,0.171,0.215,0.2174,0.2148,0.1818,0.01128
SHY,0.183,0.2124,0.215,0.2104,0.1792,0.01132
IEF,0.1854,0.2074,0.2136,0.2112,0.1824,0.01125
TLT,0.1918,0.2086,0.2194,0.1998,0.1804,0.01083
SEGA.L,0.2036,0.2072,0.2022,0.2034,0.1836,0.01028
IEAA.L,0.184,0.2104,0.207,0.2084,0.1902,0.01131
HIGH.L,0.186,0.2016,0.2132,0.2118,0.1874,0.0113
JPEA.L,0.1844,0.2062,0.2122,0.2112,0.186,0.01124
IAU,0.3272,0.114,0.1046,0.1176,0.3366,0.00294
SLV,0.203,0.1908,0.2062,0.2092,0.1908,0.01012
GSG,0.1908,0.2092,0.2002,0.2042,0.1956,0.01039
REET,0.1842,0.2116,0.211,0.2072,0.186,0.01085
ICLN,0.213,0.1934,0.1906,0.2006,0.2024,0.00983
IXN,0.1886,0.2116,0.212,0.2,0.1878,0.01047
IGF,0.1834,0.2082,0.2138,0.2104,0.1842,0.01097
IUVL.L,0.1904,0.2056,0.2066,0.2046,0.1928,0.01058
IUMO.L,0.1916,0.2076,0.211,0.2004,0.1894,0.01025
SPMV.L,0.1858,0.2212,0.2098,0.2036,0.1796,0.01094
IEVL.L,0.1776,0.217,0.2158,0.2038,0.1858,0.01072
IEFM.L,0.4738,0.0144,0.012,0.0158,0.484,4e-05
MVEU.L,0.1914,0.202,0.2082,0.216,0.1824,0.01101
XLK,0.1892,0.2034,0.2086,0.2074,0.1914,0.01046
XLF,0.1922,0.2134,0.2086,0.2012,0.1846,0.01049
XLV,0.185,0.2054,0.2136,0.214,0.182,0.01097
XLE,0.2066,0.202,0.1952,0.1934,0.2028,0.00953
XLY,0.1956,0.2036,0.2026,0.2088,0.1894,0.01049
XLI,0.1862,0.2056,0.213,0.2088,0.1864,0.01076
XLC,0.1964,0.2098,0.196,0.2096,0.1882,0.01066
XLU,0.1788,0.2214,0.202,0.2074,0.1904,0.01081
XLP,0.1906,0.224,0.201,0.2092,0.1752,0.01102
XLB,0.1938,0.2044,0.2108,0.2062,0.1848,0.01068
VXX,0.2802,0.1562,0.1338,0.1486,0.2812,0.00475
