ID,Rank1,Rank2,Rank3,Rank4,Rank5,Decision
UNH,0.2152,0.2018,0.1578,0.2048,0.2204,0.00914
URI,0.267,0.1708,0.1376,0.166,0.2586,0.01012
V,0.261,0.1584,0.1418,0.1802,0.2586,0.01182
VRSK,0.2168,0.1944,0.1636,0.2148,0.2104,0.00639
WRK,0.2514,0.1812,0.1446,0.1776,0.2452,0.00997
XOM,0.217,0.1942,0.1584,0.1966,0.2338,0.01039
IVV,0.1832,0.2208,0.1938,0.2166,0.1856,0.01582
IWM,0.219,0.1882,0.174,0.1972,0.2216,0.01056
EWU,0.1244,0.2492,0.2466,0.2522,0.1276,0.00332
EWG,0.139,0.2522,0.2266,0.2476,0.1346,0.00469
EWL,0.1388,0.2484,0.2408,0.2386,0.1334,0.008
EWQ,0.1388,0.2422,0.2398,0.246,0.1332,0.00207
IEUS,0.15,0.2432,0.2164,0.2408,0.1496,0.00095
EWJ,0.1654,0.2348,0.198,0.228,0.1738,0.0079
EWT,0.202,0.2144,0.1728,0.1962,0.2146,0.00849
MCHI,0.2416,0.1782,0.1558,0.1792,0.2452,0.01326
INDA,0.2226,0.1996,0.1584,0.1958,0.2236,0.0119
EWY,0.2186,0.2022,0.17,0.204,0.2052,0.00992
EWA,0.1646,0.2308,0.203,0.2324,0.1692,0.00462
EWH,0.1778,0.217,0.1924,0.2192,0.1936,0.01158
EWZ,0.2638,0.1738,0.128,0.1684,0.266,0.01307
EWC,0.1606,0.2282,0.2144,0.2354,0.1614,0.00944
IEMG,0.1612,0.2352,0.216,0.2266,0.161,0.0
LQD,0.0376,0.2828,0.3688,0.2712,0.0396,0.00544
HYG,0.0046,0.2384,0.5134,0.2392,0.0044,0.01582
SHY,0.0,0.001,0.9984,0.0006,0.0,0.01583
IEF,0.0288,0.2724,0.3914,0.282,0.0254,0.00503
TLT,0.1768,0.2268,0.2002,0.2274,0.1688,0.0166
SEGA.L,0.2696,0.1654,0.1318,0.1698,0.2634,0.01582
IEAA.L,0.0,0.1044,0.8022,0.0934,0.0,0.01583
HIGH.L,0.0006,0.1894,0.6112,0.1974,0.0014,0.01582
JPEA.L,0.0358,0.2804,0.3596,0.2846,0.0396,0.01582
IAU,0.311,0.1434,0.1118,0.1454,0.2884,0.01582
SLV,0.2476,0.184,0.1482,0.1808,0.2394,0.01399
GSG,0.2198,0.2046,0.1576,0.2014,0.2166,0.01089
REET,0.1436,0.2456,0.2216,0.241,0.1482,0.00448
ICLN,0.2398,0.1878,0.1462,0.1806,0.2456,0.01376
IXN,0.2152,0.1924,0.1706,0.2046,0.2172,0.01025
IGF,0.1112,0.2546,0.2662,0.2604,0.1076,0.00366
IUVL.L,0.182,0.22,0.189,0.2138,0.1952,0.00702
IUMO.L,0.2272,0.1888,0.1592,0.196,0.2288,0.01124
SPMV.L,0.1546,0.2326,0.2314,0.2424,0.139,0.0057
IEVL.L,0.1752,0.228,0.1946,0.2318,0.1704,0.00661
IEFM.L,0.3154,0.1374,0.0992,0.143,0.305,0.01582
MVEU.L,0.128,0.2546,0.2384,0.25,0.129,0.00616
XLK,0.2092,0.1956,0.1708,0.205,0.2194,0.00804
XLF,0.1626,0.2318,0.2168,0.2256,0.1632,0.00228
XLV,0.1374,0.2402,0.238,0.2432,0.1412,0.00267
XLE,0.2118,0.1982,0.1764,0.1996,0.214,0.00389
XLY,0.2022,0.2052,0.1722,0.2094,0.211,0.00756
XLI,0.166,0.2342,0.2054,0.2278,0.1666,0.00816
XLC,0.1882,0.2222,0.196,0.2152,0.1784,0.00474
XLU,0.1498,0.2498,0.2246,0.2382,0.1376,0.00088
XLP,0.1426,0.2458,0.2252,0.2348,0.1516,0.00581
XLB,0.1798,0.2232,0.1934,0.2252,0.1784,0.00788
VXX,0.2952,0.1386,0.1192,0.1412,0.3058,0.01652
